"sku";"old_oryginal_price";"oryginal_url"
"HGS727541";"1599.8500";"https://www.hygiene-shop.com/sensorspender/wagner-ewar-wp-5451-kombination-batteriebetriebener-papierspender-und-abfallbehaelter"
"HGSB-3961";"788.8900";"https://www.hygiene-shop.com/kombination-abfall-seifenspender-handtuchspender/bobrick-b-3961-kombination-aus-papierrollenspender-und-abfallbehaelter-wandeinbau-konvertierbar"
"HGS31007332";"220.6900";"https://www.hygiene-shop.com/muelltonnen-muellcontainer/vepa-bins-mini-container-240-liter-mit-klappdeckel"
"HGS31036462";"481.9400";"https://www.hygiene-shop.com/muelltonnen-muellcontainer/vepa-bins-grossraummuellcontainer-770-liter-mit-flachdeckel"
"HGS31033218";"274.7000";"https://www.hygiene-shop.com/muelltonnen-muellcontainer/vepa-bins-abfallbehaelter-stahlverzinkt-70-liter-mit-klappdeckel"
"HGS31719068";"628.0800";"https://www.hygiene-shop.com/muelltonnen-muellcontainer/vepa-bins-grossraummuellcontainer-1100-liter-mit-flachdeckel"
"HGS31005956";"296.3800";"https://www.hygiene-shop.com/muelltonnen-muellcontainer/vepa-bins-abfallbehaelter-stahlverzinkt-110-liter-mit-klappdeckel"
"HGS31006922";"171.0900";"https://www.hygiene-shop.com/muelltonnen-muellcontainer/vepa-bins-mini-container-120-liter-mit-klappdeckel"
"HGS31719983";"219.6300";"https://www.hygiene-shop.com/muelltonnen-muellcontainer/vepa-bins-mini-container-240-liter-mit-klappdeckel-zweifarbig"
"HGS31719051";"628.0800";"https://www.hygiene-shop.com/muelltonnen-muellcontainer/vepa-bins-grossraummuellcontainer-1100-liter-mit-flachdeckel-zweifarbig"
"HGS31007783";"288.4000";"https://www.hygiene-shop.com/muelltonnen-muellcontainer/vepa-bins-mini-container-360-liter-mit-klappdeckel"
"HGS31033096";"282.9800";"https://www.hygiene-shop.com/muelltonnen-muellcontainer/vepa-bins-abfallbehaelter-stahlverzinkt-90-liter-mit-klappdeckel"
"HGS31719112";"616.0000";"https://www.hygiene-shop.com/muelltonnen-muellcontainer/vepa-bins-grossraummuellcontainer-1100-liter-mit-split-lid"
"HGS31719907";"171.0900";"https://www.hygiene-shop.com/muelltonnen-muellcontainer/vepa-bins-mini-container-120-liter-mit-klappdeckel-zweifarbig"
"HGS31005949";"1133.6300";"https://www.hygiene-shop.com/muelltonnen-muellcontainer/vepa-bins-grossraummuellcontainer-1100-liter-mit-schiebedeckel-stahlverzinkt"
"HGS21180";"129.8600";"https://www.hygiene-shop.com/gassistationen/var-hundekotbeutelspender-ds-2"
"HGS21182";"494.6000";"https://www.hygiene-shop.com/gassistationen/var-hundetoilette-ds-1-zum-einbetonieren"
"HGSBGK-1";"372.0200";"https://www.hygiene-shop.com/gassistationen/biomat-gassi-komplettset-mit-gruener-muelltonne-zum-einbetonieren"
"HGS21196";"167.1700";"https://www.hygiene-shop.com/gassistationen/var-hundekotbeutelspender-ds-6-inkl.-7-liter-abfallsammler"
"HGSBGK-1-ANT";"372.0200";"https://www.hygiene-shop.com/gassistationen/biomat-gassi-komplettset-mit-grauer-muelltonne-zum-einbetonieren"
"HGS21193";"244.5300";"https://www.hygiene-shop.com/gassistationen/var-hundekotbeutelspender-mit-ascher-ds-4-inkl.-4-liter-abfallsammler"
"HGSBGK-1P-E";"397.0700";"https://www.hygiene-shop.com/gassistationen/biomat-gassi-komplettset-mit-gruener-muelltonne-zur-befestigung-auf-hartgrund"
"HGSBGK-1P-E-ANT";"397.0700";"https://www.hygiene-shop.com/gassistationen/biomat-gassi-komplettset-mit-grauer-muelltonne-zur-befestigung-auf-hartgrund"
"HGS21466";"399.2700";"https://www.hygiene-shop.com/abfall-ascher-kombination/var-abfallsammler-mit-ascher-und-dach-q-25-60-liter"
"HGS31021727";"354.8600";"https://www.hygiene-shop.com/abfall-ascher-kombination/v-part-ascher-papierkorb-fuer-draussen-mit-dach-70-liter"
"HGS31002917";"119.3700";"https://www.hygiene-shop.com/abfall-ascher-kombination/v-part-ascher-papierkorb-50-liter-mit-einwurfoeffnung"
"HGS31650194";"103.6500";"https://www.hygiene-shop.com/abfall-ascher-kombination/v-part-ascher-papierkorb-14-liter-mit-einwurfoeffnung"
"HGS31024513";"645.9800";"https://www.hygiene-shop.com/abfall-ascher-kombination/vepa-bins-abfallbehaelter-fuer-draussen-mit-dach-55-liter-aus-aluminium"
"HGS21271";"399.2700";"https://www.hygiene-shop.com/abfall-ascher-kombination/var-abfallbehaelter-mit-ascher-b-35-38-liter"
"HGS31650170";"69.9600";"https://www.hygiene-shop.com/abfall-ascher-kombination/v-part-runder-ascher-papierkorb-12-liter-mit-einwurfoeffnung"
"HGS3044";"120.1900";"https://www.hygiene-shop.com/abfall-ascher-kombination/var-abfallsammler-16-7-liter-mit-ascher-h-66-k"
"HGS31032532";"422.6900";"https://www.hygiene-shop.com/abfall-ascher-kombination/v-part-ascher-papierkorb-fuer-draussen-mit-dach-80-liter"
"HGS31003044";"99.4800";"https://www.hygiene-shop.com/abfall-ascher-kombination/v-part-ascher-papierkorb-30-liter-mit-einwurfoeffnung"
"HGS21465";"385.4500";"https://www.hygiene-shop.com/abfall-ascher-kombination/var-abfallsammler-mit-ascher-q-25-60-liter"
"HGS12123";"338.4800";"https://www.hygiene-shop.com/abfall-ascher-kombination/var-b-32-abfallbehaelter-38-liter-mit-ascher-schutzdach"
"HGS31008773";"75.2200";"https://www.hygiene-shop.com/abfall-ascher-kombination/v-part-ascher-papierkorb-edelstahl-9-liter-offen-mit-einwurfoeffnung"
"HGS17143";"266.6400";"https://www.hygiene-shop.com/abfall-ascher-kombination/var-abfallsammler-mit-ascher-h-100-104-liter-mit-2-einwurfoeffnungen"
"HGS3051";"168.5500";"https://www.hygiene-shop.com/abfall-ascher-kombination/var-abfallsammler-37-liter-mit-ascher-h-70"
"HGS12221";"462.8300";"https://www.hygiene-shop.com/abfall-ascher-kombination/var-abfallsammler-b-42-72-liter-mit-ascher-schutzdach"
"HGS31024490";"603.6600";"https://www.hygiene-shop.com/abfall-ascher-kombination/vepa-bins-abfallbehaelter-fuer-draussen-mit-dach-32-liter-aus-aluminium"
"HGS45012";"169.9300";"https://www.hygiene-shop.com/abfall-ascher-kombination/var-wandascher-wh-63-mit-abfallbehaelter-15-liter"
"HGS3091";"215.5200";"https://www.hygiene-shop.com/abfall-ascher-kombination/var-abfallsammler-96-liter-mit-ascher-b-42r"
"HGS31008001";"105.0700";"https://www.hygiene-shop.com/abfall-ascher-kombination/vepa-bins-robuster-ascher-papierkorb-30-liter-offen-mit-einwurfoeffnung"
"HGS3512";"668.0700";"https://www.hygiene-shop.com/abfall-ascher-kombination/var-abfallsammler-mit-ascher-h-92-80-liter"
"HGS31005680";"96.1800";"https://www.hygiene-shop.com/abfall-ascher-kombination/v-part-ascher-papierkorb-30-liter-offen-mit-loescher-und-einwurfoeffnung"
"HGS21276";"526.3700";"https://www.hygiene-shop.com/abfall-ascher-kombination/var-abfallbehaelter-mit-ascher-b-45-72-liter"
"HGS3469";"327.4300";"https://www.hygiene-shop.com/abfall-ascher-kombination/var-abfallsammler-53-liter-mit-ascher-b-33r-edelstahl"
"HGS3084";"169.9300";"https://www.hygiene-shop.com/abfall-ascher-kombination/var-abfallsammler-53-liter-mit-ascher-b-32r"
"HGS31024247";"518.6100";"https://www.hygiene-shop.com/abfall-ascher-kombination/vepa-bins-abfallbehaelter-fuer-draussen-mit-dach-16-liter-aus-aluminium"
"HGS14921";"164.4100";"https://www.hygiene-shop.com/abfall-ascher-kombination/var-wh-51-abfallsammler-4-liter-mit-ascher-800-ml-mit-schild"
"HGS28430";"549.8600";"https://www.hygiene-shop.com/abfall-ascher-kombination/var-abfallsammler-mit-ascher-ks-70-70-liter"
"HGS3072";"140.9200";"https://www.hygiene-shop.com/abfall-ascher-kombination/var-abfallsammler-32-liter-mit-ascher-b-25r"
"HGS28551";"265.2600";"https://www.hygiene-shop.com/abfall-ascher-kombination/var-abfallsammler-37-liter-mit-ascher-h-70-aluminium"
"HGS3061";"205.8500";"https://www.hygiene-shop.com/abfall-ascher-kombination/var-abfallsammler-69-liter-mit-ascher-h-75"
"HGS1117-var";"208.6200";"https://www.hygiene-shop.com/abfall-ascher-kombination/var-abfallsammler-56-liter-mit-ascher-h-90-mit-2-einwurfoeffnungen"
"HGS28552";"371.6400";"https://www.hygiene-shop.com/abfall-ascher-kombination/var-abfallsammler-69-liter-mit-ascher-h-75-aluminium"
"HGS31043170";"374.2900";"https://www.hygiene-shop.com/abfall-ascher-kombination/v-part-ascher-papierkorb-aus-aluminium-50-liter-offen-mit-4-einwurfoeffnungen"
"HGS28440";"659.0000";"https://www.hygiene-shop.com/abfall-ascher-kombination/var-abfallsammler-mit-ascher-ks-90-90-liter"
"HGS3479";"397.8900";"https://www.hygiene-shop.com/abfall-ascher-kombination/var-abfallsammler-96-liter-mit-ascher-b-43r-edelstahl"
"HGS3459";"256.9700";"https://www.hygiene-shop.com/abfall-ascher-kombination/var-abfallsammler-32-liter-mit-ascher-b-26r-edelstahl"
"HGS13202";"366.1200";"https://www.hygiene-shop.com/abfall-ascher-kombination/var-abfallsammler-69-liter-mit-ascher-h-75-edelstahl"
"HGS13102";"294.2800";"https://www.hygiene-shop.com/abfall-ascher-kombination/var-abfallsammler-37-liter-mit-ascher-h-70-edelstahl"
"HGS28550";"203.0900";"https://www.hygiene-shop.com/abfall-ascher-kombination/var-abfallsammler-16-7-liter-mit-ascher-h-66-aluminium"
"HGS13002";"187.8900";"https://www.hygiene-shop.com/abfall-ascher-kombination/var-abfallsammler-16-7-liter-mit-ascher-h-66-edelstahl"
"HGSNN900";"32.8400";"https://www.hygiene-shop.com/abfallgreifer/unger-nifty-nabber-pro-97-cm"
"HGSPPPP0";"21.2400";"https://www.hygiene-shop.com/abfallgreifer/unger-papier-picker"
"HGS456562";"6.3500";"https://www.hygiene-shop.com/handfeger-kehrgarnituren/noelle-kehrgarnitur-haarmischung"
"HGS455501";"7.9500";"https://www.hygiene-shop.com/handfeger-kehrgarnituren/noelle-kehrschaufel-metall-mit-holzgriff"
"HGS212100";"4.6400";"https://www.hygiene-shop.com/handfeger-kehrgarnituren/noelle-langstielhandfeger-naturhaar"
"HGS455550";"7.2500";"https://www.hygiene-shop.com/handfeger-kehrgarnituren/noelle-kehrschaufel-metall"
"HGS210000";"4.3900";"https://www.hygiene-shop.com/handfeger-kehrgarnituren/noelle-industriehandfeger-poly-kokos"
"HGS210300";"6.7600";"https://www.hygiene-shop.com/handfeger-kehrgarnituren/noelle-industriehandfeger-arenga"
"HGS1089005";"49.2200";"https://www.hygiene-shop.com/besen/vermop-kehrset-kein-buecken-mehr"
"HGS212600";"4.5000";"https://www.hygiene-shop.com/handfeger-kehrgarnituren/noelle-langstielhandfeger-elaston"
"HGS18456255";"11.0700";"https://www.hygiene-shop.com/handfeger-kehrgarnituren/noelle-haccp-hygiene-kehrgarnitur"
"HGS1999903904";"5.7800";"https://www.hygiene-shop.com/handfeger-kehrgarnituren/abena-living-kehrgarnitur-romo-bambus"
"HGS212800";"7.5300";"https://www.hygiene-shop.com/handfeger-kehrgarnituren/noelle-langstielhandfeger-arenga"
"HGS202000";"7.1000";"https://www.hygiene-shop.com/handfeger-kehrgarnituren/noelle-industriehandfeger-naturhaar"
"HGS212700";"6.7600";"https://www.hygiene-shop.com/handfeger-kehrgarnituren/noelle-langstielhandfeger-poly-kokos"
"HGS236304";"7.0400";"https://www.hygiene-shop.com/besen/noelle-beconnect-saalbesen-qualitaetsmischung"
"HGS18451151";"13.9900";"https://www.hygiene-shop.com/besen-besenstiele/noelle-haccp-glasfaserstiel-mit-gewinde"
"HGS452624";"13.6500";"https://www.hygiene-shop.com/besen-besenstiele/noelle-beconnect-holz-geraetestiel-oe-28-mm"
"HGS450524";"11.0000";"https://www.hygiene-shop.com/besen-besenstiele/noelle-beconnect-holzstiel-oe-23-5-mm"
"HGS232304";"8.1500";"https://www.hygiene-shop.com/besen/noelle-beconnect-saalbesen-arenga"
"HGS234304";"8.1000";"https://www.hygiene-shop.com/besen/noelle-beconnect-besen-elaston"
"HGS451924";"13.8900";"https://www.hygiene-shop.com/besen-besenstiele/noelle-beconnect-aluminiumstiel-oe-22-mm"
"HGS220304";"8.5100";"https://www.hygiene-shop.com/besen/noelle-beconnect-stubenbesen-qualitaetsmischung"
"HGS239800";"7.6500";"https://www.hygiene-shop.com/besen-besenstiele/noelle-besen-und-geraetehalter"
"HGS231004N";"8.0200";"https://www.hygiene-shop.com/besen/noelle-beconnect-saalbesen-poly-kokos"
"HGS237404";"11.2300";"https://www.hygiene-shop.com/besen/noelle-beconnect-saalbesen-naturhaar"
"HGS227500";"26.1300";"https://www.hygiene-shop.com/besen/noelle-gummibesen-mit-teleskopstiel"
"HGS260400";"10.4200";"https://www.hygiene-shop.com/besen/noelle-reisstrohbesen-4-naht"
"HGS18234524";"23.6900";"https://www.hygiene-shop.com/besen/noelle-haccp-grossflaechenbesen-weiche-borsten-45-cm"
"HGS18239001";"36.5800";"https://www.hygiene-shop.com/besen-besenstiele/noelle-haccp-geraeteleiste-mit-3-klemmhalter"
"HGS18236053";"31.8000";"https://www.hygiene-shop.com/besen/noelle-haccp-grossflaechenbesen-harte-borsten-60-cm"
"HGS18234553";"22.4600";"https://www.hygiene-shop.com/besen/noelle-haccp-grossflaechenbesen-harte-borsten-45-cm"
"HGS18236021";"33.9400";"https://www.hygiene-shop.com/besen/noelle-haccp-grossflaechenbesen-weiche-borsten-60-cm"
"HGS18243092";"23.3400";"https://www.hygiene-shop.com/besen/noelle-haccp-grobbesen-extra-harte-borsten-30-cm"
"HGS18825";"34.1200";"https://www.hygiene-shop.com/abfallwagen/vermop-polypropylensack-120-liter"
"HGSTW-2";"306.0100";"https://www.hygiene-shop.com/abfallwagen/floorstar-trennwagen-tw2"
"HGSD-120-B";"39.7700";"https://www.hygiene-shop.com/abfallwagen/floorstar-deckel-fuer-halterahmen-120-liter"
"HGSTW-3";"347.9700";"https://www.hygiene-shop.com/abfallwagen/floorstar-trennwagen-tw3"
"HGSPX-120";"231.2900";"https://www.hygiene-shop.com/abfallwagen/floorstar-papierwagen-verchromt-120-liter"
"HGS1051022";"148.9400";"https://www.hygiene-shop.com/abfallwagen/vermop-papierwagen-x-form-1-x-120-liter"
"HGSESK-120-Y";"64.2000";"https://www.hygiene-shop.com/abfallwagen/floorstar-entsorgungssack-120-liter"
"HGS1051017";"192.0200";"https://www.hygiene-shop.com/abfallwagen/vermop-papierwagen-x-form-2-x-70-liter"
"HGSTW-4";"389.9400";"https://www.hygiene-shop.com/abfallwagen/floorstar-trennwagen-tw4"
"HGSTW-1";"239.1300";"https://www.hygiene-shop.com/abfallwagen/floorstar-trennwagen-tw1"
"HGSPX-2-120";"251.8200";"https://www.hygiene-shop.com/abfallwagen/floorstar-papierwagen-verchromt-2-x-120-liter"
"HGS101033";"607.5500";"https://www.hygiene-shop.com/kehrmaschinen/haaga-477-profi-line-kehrmaschine-isweep"
"HGS101040";"418.5500";"https://www.hygiene-shop.com/kehrmaschinen/haaga-375-kehrmaschine"
"HGS1.517-131.0";"700.5500";"https://www.hygiene-shop.com/kehrmaschinen/kaercher-handkehrmaschine-km-70-20-c-2sb"
"HGS1.545-126.0";"295.2400";"https://www.hygiene-shop.com/kehrmaschinen/kaercher-akkukehrbesen-eb-30-1-li-ion"
"HGS101019";"754.9100";"https://www.hygiene-shop.com/kehrmaschinen/haaga-497-profi-line-kehrmaschine-isweep"
"HGS18040001";"455.0000";"https://www.hygiene-shop.com/kehrmaschinen/columbus-kehrmaschine-k-80-40"
"HGS1.517-231.0";"2197.6100";"https://www.hygiene-shop.com/kehrmaschinen/kaercher-handkehrmaschine-km-70-30-c-bp-2sb"
"HGS786105";"15.0900";"https://www.hygiene-shop.com/schmutzfangmatten/noelle-schmutzfangmatte-40-x-60-cm"
"HGS796005";"52.7400";"https://www.hygiene-shop.com/schmutzfangmatten/noelle-schmutzfangmatte-90-x-150-cm"
"HGS795106";"27.0400";"https://www.hygiene-shop.com/schmutzfangmatten/noelle-schmutzfangmatte-60-x-90-cm"
"HGS797005";"88.9900";"https://www.hygiene-shop.com/schmutzfangmatten/noelle-schmutzfangmatte-120-x-180-cm"
"HGS31003655";"99.8900";"https://www.hygiene-shop.com/standaschenbecher/v-part-runder-sandaschenbecher"
"HGS17131";"107.7700";"https://www.hygiene-shop.com/standaschenbecher/var-standaschenbecher-h-66"
"HGS14991";"35.5100";"https://www.hygiene-shop.com/standaschenbecher/var-quarz-sand-5-kg-oder-25-kg-beutel"
"HGS3211";"50.3000";"https://www.hygiene-shop.com/standaschenbecher/var-tischascher-typ-b-500-ml"
"HGSFGR1639EHGR";"173.9900";"https://www.hygiene-shop.com/standaschenbecher/rubbermaid-aladdin-smokers-station-aschenbecher"
"HGS3113";"135.4000";"https://www.hygiene-shop.com/standaschenbecher/var-standaschenbecher-b-25-r"
"HGS31719525";"35.7000";"https://www.hygiene-shop.com/standaschenbecher/vepa-bins-loeschsand-2-5-kg-beutel"
"HGS20041";"270.7800";"https://www.hygiene-shop.com/standaschenbecher/var-standascher-kegelfoermig-mit-dach-und-bodenronde"
"HGS3941";"316.3700";"https://www.hygiene-shop.com/standaschenbecher/var-aschenbecher-sg-124"
"HGS1165";"103.6100";"https://www.hygiene-shop.com/standaschenbecher/var-standascher-kegelfoermig"
"HGS3919";"227.9600";"https://www.hygiene-shop.com/standaschenbecher/var-ascher-standsaeule-sg-105-e-eckig"
"HGSFGR1BK";"216.7200";"https://www.hygiene-shop.com/standaschenbecher/rubbermaid-smokers-pole-aschenbecher"
"HGS43401";"208.6200";"https://www.hygiene-shop.com/standaschenbecher/var-kugelascher-standgeraet-wh-240-edelstahl"
"HGS1207";"395.1300";"https://www.hygiene-shop.com/standaschenbecher/var-aschenbecher-sg-124-edelstahl"
"HGS40253";"326.0500";"https://www.hygiene-shop.com/standaschenbecher/var-aschenbecher-standsaeule-sg-100-edelstahl"
"HGS3910";"227.9600";"https://www.hygiene-shop.com/standaschenbecher/var-ascher-standsaeule-sg-105-r-rund"
"HGSFG9W3000BLA";"197.1200";"https://www.hygiene-shop.com/standaschenbecher/rubbermaid-groundskeeper-tuscan-aschenbecher"
"HGS31004416";"207.6700";"https://www.hygiene-shop.com/standaschenbecher/vepa-bins-viereckiger-sandaschenbecher"
"HGSFG9W3300BLA";"260.8000";"https://www.hygiene-shop.com/standaschenbecher/rubbermaid-infinity-genie-aschenbecher"
"HGS4204";"175.4500";"https://www.hygiene-shop.com/standaschenbecher/var-standaschenbecher-h-73"
"HGSFG9W3400BLA";"285.9600";"https://www.hygiene-shop.com/standaschenbecher/rubbermaid-infinity-hohe-kapazitaet-aschenbecher"
"HGSFG9W3100SSBLA";"295.8600";"https://www.hygiene-shop.com/standaschenbecher/rubbermaid-infinity-freistehend-aschenbecher"
"HGS31000418";"160.5400";"https://www.hygiene-shop.com/standaschenbecher/vepa-bins-sandaschenbecher-41-cm-durchmesser"
"HGS4208";"399.2700";"https://www.hygiene-shop.com/standaschenbecher/var-standaschenbecher-h-73-edelstahl"
"HGS12706";"491.8400";"https://www.hygiene-shop.com/standaschenbecher/var-abfallsammler-und-ascher-saeule-sg-115-aluminium"
"HGSFG257088BLA";"202.1100";"https://www.hygiene-shop.com/standaschenbecher/rubbermaid-groundskeeper-aschenbecher"
"HGS40401";"327.4300";"https://www.hygiene-shop.com/standaschenbecher/var-aschersaeule-h-103-edelstahl"
"HGS31028030";"40.1000";"https://www.hygiene-shop.com/wandaschenbecher/v-part-flammenloeschender-wand-aschenbecher-2-liter"
"HGS31659975";"131.6700";"https://www.hygiene-shop.com/wandaschenbecher/v-part-viereckiger-wand-aschenbecher-2-liter-edelstahl"
"HGS33351";"69.0600";"https://www.hygiene-shop.com/wandaschenbecher/var-wandascher-wh-10-mit-dach-600-ml"
"HGS31659968";"127.2900";"https://www.hygiene-shop.com/wandaschenbecher/v-part-runder-wand-aschenbecher-1-liter-edelstahl"
"HGS3330-var";"47.3500";"https://www.hygiene-shop.com/wandaschenbecher/var-wandascher-wh-10-600-ml"
"HGS40403";"201.7100";"https://www.hygiene-shop.com/wandaschenbecher/var-wandascher-h-53-edelstahl"
"HGSFGR1012EBK";"85.9500";"https://www.hygiene-shop.com/wandaschenbecher/rubbermaid-smokers-station-aschenbecher"
"HGS40255";"168.5500";"https://www.hygiene-shop.com/wandaschenbecher/var-wandaschenbecher-sg-50-edelstahl"
"HGS3224";"52.2800";"https://www.hygiene-shop.com/wandaschenbecher/var-wandascher-wh-16-2400-ml"
"HGS32241";"85.8200";"https://www.hygiene-shop.com/wandaschenbecher/var-wandascher-wh-16-mit-dach-2400-ml"
"HGS98803";"137.5500";"https://www.hygiene-shop.com/wandaschenbecher/dutch-bins-wandaschenbecher-edelstahl"
"HGS45005";"103.6100";"https://www.hygiene-shop.com/wandaschenbecher/var-wandascher-wh-28"
"HGS43400";"136.7800";"https://www.hygiene-shop.com/wandaschenbecher/var-kugelascher-wandgeraet-wh-240-edelstahl"
"HGS31659982";"109.5300";"https://www.hygiene-shop.com/wandaschenbecher/v-part-runder-wand-aschenbecher-1-5-liter-aluminium"
"HGSFG9W3200SSBLA";"206.7100";"https://www.hygiene-shop.com/wandaschenbecher/rubbermaid-infinity-wandmontage-aschenbecher"
"HGS14711";"64.2600";"https://www.hygiene-shop.com/wandaschenbecher/var-wandascher-wh-9-mit-schild-400-ml"
"HGS21223";"156.1200";"https://www.hygiene-shop.com/wandaschenbecher/var-h-30-sicherheitsascher-0-6-liter"
"HGS21170";"284.6000";"https://www.hygiene-shop.com/wandaschenbecher/var-drehascher-h-47-zur-wandmontage-15-liter"
"HGS14841";"71.1400";"https://www.hygiene-shop.com/wandaschenbecher/var-wandascher-wh-13-mit-schild-800-ml"
"HGS13640007-1";"1.2900";"https://www.hygiene-shop.com/hautschutzcremes/lindesa-professional-hautschutz-und-pflegecreme-typ-o-w"
"HGS14024003-1";"2.0200";"https://www.hygiene-shop.com/hautschutzcremes/physioderm-dualin-unparfuemiert-hautschutzcreme"
"HGS14434002";"3.1900";"https://www.hygiene-shop.com/hautschutzcremes/physioderm-physio-uv-50-plus-licht-und-sonnenschutzcreme"
"HGS13635003";"5.2100";"https://www.hygiene-shop.com/hautschutzcremes/physioderm-hautschutzcreme-sineprint"
"HGS13642006-1";"3.8200";"https://www.hygiene-shop.com/hautschutzcremes/lindesa-k-professional-hautschutz-und-pflegecreme-mit-kamille-typ-o-w"
"HGS13457008";"6.5200";"https://www.hygiene-shop.com/hautschutzcremes/physioderm-hautschutzcreme-nutri-safe"
"HGS13644003";"3.7000";"https://www.hygiene-shop.com/hautschutzcremes/lindesa-f-professional-hautschutz-und-pflegecreme-mit-bienenwachs-typ-w-o"
"HGS14120003-1";"4.2800";"https://www.hygiene-shop.com/hautschutzcremes/lindesa-pure-professional-hautschutz-und-pflegecreme-typ-o-w"
"HGS13699004";"8.5000";"https://www.hygiene-shop.com/hautschutzcremes/physioderm-proglove-hautschutzgel"
"HGS13042044";"4.5000";"https://www.hygiene-shop.com/hautschutzcremes/peter-greven-multi-tec-hautschutzcreme"
"HGS14286001-1";"17.3600";"https://www.hygiene-shop.com/hautschutzcremes/physioderm-physio-uv-50-spray-sonnenschutz"
\N;"5.5000";"https://www.hygiene-shop.com/hautschutzcremes/greven-uv-tec-50-sonnenschutzlotion"
"HGS13402018-1";"3.5100";"https://www.hygiene-shop.com/hautschutzcremes/peter-greven-ligana-remo-tec-hautschutzcreme"
"HGS13701003-1";"2.5000";"https://www.hygiene-shop.com/hautschutzcremes/physioderm-lipstick-frost-sun-lippenpflege-mit-lsf-30"
"HGS14046003-1";"4.9900";"https://www.hygiene-shop.com/hautschutzcremes/physioderm-saniwip-hautschutzcreme"
"HGS13632003-1";"4.9900";"https://www.hygiene-shop.com/hautschutzcremes/physioderm-sansibal-hautschutzcreme-typ-o-w"
"HGS14023001-1";"5.6400";"https://www.hygiene-shop.com/hautschutzcremes/physioderm-dualin-hautschutzcreme"
"HGS14048007-1";"2.0600";"https://www.hygiene-shop.com/hautschutzcremes/physioderm-sansibon-hautschutzcreme"
"HGS14326001";"8.2100";"https://www.hygiene-shop.com/hautschutzcremes/physio-uv-30-sun-gegen-uv-strahlung"
"HGS13898005-1";"4.4000";"https://www.hygiene-shop.com/hautschutzcremes/physioderm-protexan-hautschutzcreme"
"HGSUPW100ML";"53.1500";"https://www.hygiene-shop.com/hautschutzcremes/deb-stoko-stokoderm-protect-pure-hautschutzcreme"
"HGSSPC100MLEE";"111.6900";"https://www.hygiene-shop.com/hautschutzcremes/stokoderm-sun-protect-50-pure-uv-schutzlotion"
"HGSSAQ100ML";"67.3800";"https://www.hygiene-shop.com/hautschutzcremes/deb-stoko-stokoderm-aqua-pure-spezial-hautschutzcreme"
"HGS980140";"97.7300";"https://www.hygiene-shop.com/hautschutzcremes/bode-baktolan-protect-wasser-in-oel-emulsion"
"HGS100986664";"66.2200";"https://www.hygiene-shop.com/hautschutzcremes/soft-care-hautschutzcreme-aquagard-h72"
"HGS13769003-1";"4.3400";"https://www.hygiene-shop.com/hautschutzcremes/greven-multi-tec-pure-hautschutzcreme"
"HGS22325";"276.3100";"https://www.hygiene-shop.com/hautschutzcremes/stoko-travabon-s-classic-hautschutzcreme"
"HGS00-622OP-001-02";"51.6900";"https://www.hygiene-shop.com/hautschutzcremes/dr.-schumacher-descolind-expert-intensive-cream-hypoallergene-intensiv-pflegecreme"
"HGS981137";"160.9200";"https://www.hygiene-shop.com/hautschutzcremes/bode-baktolan-protect-pure-wasser-in-oel-in-wasser-emulsion"
"HGS00-623-001-01";"57.8300";"https://www.hygiene-shop.com/hautschutzcremes/dr.-schumacher-descolind-expert-protect-cream-hypoallergene-hautschutzcreme"
"HGSTVC100ML";"63.6900";"https://www.hygiene-shop.com/hautschutzcremes/deb-stoko-travabon-classic-spezial-hautschutzcreme"
"HGSSGP100ML";"82.5600";"https://www.hygiene-shop.com/hautschutzcremes/stokoderm-universal-pure-hautschutzcreme"
"HGS00-627-001";"36.6000";"https://www.hygiene-shop.com/hautschutzcremes/dr.-schumacher-descomed-barrierecreme"
"HGS14134001-1";"2.7800";"https://www.hygiene-shop.com/hautschutzcremes/physioderm-physio-uv-30-sun-hautschutzcreme"
"HGSSD2005";"33.6300";"https://www.hygiene-shop.com/seifenspender/universal-armhebelspender-kunststoff-weiss"
"HGSHS1500";"43.0900";"https://www.hygiene-shop.com/seifenspender/armhebelspender-universal-500-ml-1000-ml-kunststoff"
"HGS981444";"53.7800";"https://www.hygiene-shop.com/seifenspender/bode-cleansafe-touchless-desinfektionsmittelspender-mit-sensor"
"HGS981467";"23.3700";"https://www.hygiene-shop.com/seifenspender/bode-eurospender-safety-plus-500-ml"
"HGSHS1000K";"45.9000";"https://www.hygiene-shop.com/seifenspender/haendedesinfektions-spender-1000-ml-kunststoff"
"HGSHS500TGB";"57.6600";"https://www.hygiene-shop.com/seifenspender/desinfektionsmittelspender-500ml-edelstahl"
"HGS3807";"76.9200";"https://www.hygiene-shop.com/seifenspender/basicline-edelstahl-seifenspender-cls-cs-800-ml-nachfuellbar"
"HGS5500";"50.0400";"https://www.hygiene-shop.com/seifenspender/plastiqline-seifenspender-900-ml-pqsoap9"
"HGS13447003";"45.5800";"https://www.hygiene-shop.com/seifenspender/physiomat-vario-eco-kunststoffspender-fuer-weichflaschen"
"HGS981468";"31.9800";"https://www.hygiene-shop.com/seifenspender/bode-eurospender-safety-plus-1000-ml"
"HGSD7524180";"67.8300";"https://www.hygiene-shop.com/seifenspender/diversey-intellicare-universal-sensorspender-hybrid-1300-ml"
