sku,old_oryginal_price,oryginal_url,new_oryginal_price
HGS981257,89.0,https://www.hygiene-shop.com/flaechendesinfektionsmittel/bode-dismozon-plus-sauerstoffaktives-granulat-zur-desinfektionsreinigung,95.76
HGS00-208-ERS100-01,27.82,https://www.hygiene-shop.com/flaechendesinfektionsmittel/dr.-schumacher-descosept-spezial-wipes-alkoholfreie-tuecher,29.93
HGSRVU9503,69.4,https://www.hygiene-shop.com/flaechendesinfektionsmittel/rubbermaid-clean-seat-handle-toilet-seat-schaumdesinfektion,74.67
HGS35010,99.89,https://www.hygiene-shop.com/flaechendesinfektionsmittel/stoko-refresh-toilet-seat-cleaner-spray-tsc,107.48
HGS981531,9.38,https://www.hygiene-shop.com/flaechendesinfektionsmittel/bode-mikrobac-virucidal-tissues-flow-pack-alkoholfreie-desinfektionstuecher,10.09
HGS100953747-1,12.25,https://www.hygiene-shop.com/flaechendesinfektionsmittel/suma-quickdes-d4.12-alkoholisches-desinfektionsspray,12.03
HGS00-208-T100,59.19,https://www.hygiene-shop.com/flaechendesinfektionsmittel/dr.-schumacher-cleanisept-wipes-maxi-alkoholfreie-tuecher,57.94
HGS072-10,57.72,https://www.hygiene-shop.com/flaechendesinfektionsmittel/linker-xyloquat-plus-desinfektionsreiniger,62.09
HGS60-074,42.88,https://www.hygiene-shop.com/flaechendesinfektionsmittel/meditrade-medizid-rapid-flaechendesinfektionsmittel,46.14
HGS093-10,36.46,https://www.hygiene-shop.com/flaechendesinfektionsmittel/linker-xyloquat-le-desinfektionsreiniger,39.25
HGS420302,59.02,https://www.hygiene-shop.com/flaechendesinfektionsmittel/tork-420302-toilettensitzreiniger-s2-8-x-475-ml,63.51
HGS981935,11.78,https://www.hygiene-shop.com/flaechendesinfektionsmittel/bode-bacillol-zero-tissues-nachhaltige-alkoholfreie-desinfektionstuecher,12.67
HGS980596,149.35,https://www.hygiene-shop.com/flaechendesinfektionsmittel/bode-glowcheck-testkit,160.71
HGS981339,8.5,https://www.hygiene-shop.com/flaechendesinfektionsmittel/bode-mikrobac-tissues-xxl-flow-pack-alkoholfreie-desinfektionstuecher,9.14
HGS00-323-RS120,55.35,https://www.hygiene-shop.com/flaechendesinfektionsmittel/dr.-schumacher-descosept-pur-wipes-rtu-alkoholische-tuecher,59.55
HGS00-205-100,83.05,https://www.hygiene-shop.com/flaechendesinfektionsmittel/dr.-schumacher-optisept-fluessiges-konzentrat-zur-flaechendesinfektion-und-reinigung,89.37
HGS980435,76.12,https://www.hygiene-shop.com/flaechendesinfektionsmittel/bode-mikrobac-forte-aldehydfreies-desinfektionsmittel,81.92
HGS00-235-T100,74.16,https://www.hygiene-shop.com/flaechendesinfektionsmittel/dr.-schumacher-cleanisept-wipes-maxi-forte-alkoholfreie-tuecher,68.56
HGS100878518,173.94,https://www.hygiene-shop.com/flaechendesinfektionsmittel/suma-alcohol-wipes-flaechen-desinfektionstuecher,187.18
HGS975386,60.17,https://www.hygiene-shop.com/flaechendesinfektionsmittel/bode-kohrsolin-ff-aldehydhaltiger-flaechen-desinfektionsreiniger,64.75
HGS00-208-0075,42.72,https://www.hygiene-shop.com/flaechendesinfektionsmittel/dr.-schumacher-descosept-spezial-alkoholfreies-schnelldesinfektionsmittel,45.98
HGS954311,125.24,https://www.hygiene-shop.com/flaechendesinfektionsmittel/katrin-954311-toilettensitzreiniger-antibakteriell-12-x-500-ml,134.77
HGS00-255-0004,238.0,https://www.hygiene-shop.com/flaechendesinfektionsmittel/dr.-schumacher-ultrasol-active-pulverkonzentrat-zur-flaechendesinfektion,242.02
HGS101106359,73.11,https://www.hygiene-shop.com/flaechendesinfektionsmittel/diversey-oxivir-plus-nc-spray-6-x-750-ml,78.68
HGS101105721-1,10.12,https://www.hygiene-shop.com/flaechendesinfektionsmittel/cif-alkohol-plus-pro-formular-flaechendesinfektionsspray,10.89
HGS981911,138.46,https://www.hygiene-shop.com/flaechendesinfektionsmittel/bode-bacillol-wipes-alkoholische-desinfektionstuecher,148.99
HGS101106358,125.41,https://www.hygiene-shop.com/flaechendesinfektionsmittel/diversey-oxivir-plus-nc-konzentrat-2-x-5-liter,134.95
HGS00-201-100-02,92.26,https://www.hygiene-shop.com/flaechendesinfektionsmittel/dr.-schumacher-biguanid-flaeche-nr,99.28
HGS00-235-D100,148.57,https://www.hygiene-shop.com/flaechendesinfektionsmittel/dr.-schumacher-cleanisept-wipes-forte-gebrauchsfertige-tuecher,157.51
HGS00-245-0002-01,123.76,https://www.hygiene-shop.com/flaechendesinfektionsmittel/dr.-schumacher-optisal-plus-fluessiges-konzentrat-zur-flaechendesinfektion-und-reinigung,128.06
HGS00-214-050,139.46,https://www.hygiene-shop.com/flaechendesinfektionsmittel/dr.-schumacher-optisal-n-fluessiges-konzentrat-zur-flaechendesinfektion-und-reinigung,148.13
HGS100984247,179.33,https://www.hygiene-shop.com/flaechendesinfektionsmittel/diversey-oxivir-excel-wipes-desinfektionstuecher-12x100-stueck,192.97
HGS425302,54.69,https://www.hygiene-shop.com/flaechendesinfektionsmittel/tork-425302-mini-toilettensitzreiniger-s5-8-x-525-ml,58.85
HGS00-323DS-OSEB120,69.97,https://www.hygiene-shop.com/flaechendesinfektionsmittel/dr.-schumacher-descosept-sensitive-wipes-xl-alkoholische-tuecher,75.29
HGS6374,67.08,https://www.hygiene-shop.com/flaechendesinfektionsmittel/scott-6374-toilettensitzreiniger-und-oberflaechenreiniger-6-x-400-ml,72.17
HGS100892313,103.33,https://www.hygiene-shop.com/desinfektionsreiniger/sure-cleaner-disinfectant-fluessiger-desinfektionsreiniger,111.19
HGS01-323DS-T060,34.56,https://www.hygiene-shop.com/flaechendesinfektionstuecher/dr.-schumacher-professional-for-you-alkoholische-schnelldesinfektion-wipes-descosept-sensitive,brak ceny
HGS01-323DS-005,64.26,https://www.hygiene-shop.com/flaechendesinfektionsmittel/dr.-schumacher-professional-for-you-alkoholische-schnelldesinfektion-descosept-sensitive,2.69
HGS333374,44.7,https://www.hygiene-shop.com/flaechendesinfektionsmittel/satino-by-wepa-toilettensitzreiniger-sf2,48.10
HGS100981226,131.32,https://www.hygiene-shop.com/desinfektionsreiniger/diversey-oxivir-sporicide-desinfektionsreiniger,141.32
HGS00-270-T108,51.67,https://www.hygiene-shop.com/flaechendesinfektionsmittel/dr.-schumacher-ultrasol-oxy-wipes,55.60
HGS00-270-OSEB120,72.26,https://www.hygiene-shop.com/flaechendesinfektionsmittel/dr.-schumacher-ultrasol-oxy-wipes-xl,77.75
HGS2162581,48.37,https://www.hygiene-shop.com/haendedesinfektionsmittel/rubbermaid-autofoam-haendedesinfektionsschaum-plus-mit-alkohol-5-x-500-ml,brak ceny
HGS00-323-010-1,7.85,https://www.hygiene-shop.com/flaechendesinfektionsmittel/dr.-schumacher-descosept-pur-alkoholisches-schnelldesinfektionsmittel,8.45
HGS9818611,43.83,https://www.hygiene-shop.com/flaechendesinfektionsmittel/bode-bacillol-30-sensitive-foam-gering-alkoholisches-desinfektionsmittel,8.45
HGS976808,45.05,https://www.hygiene-shop.com/hautdesinfektionsmittel/bode-cutasept-f-hautantiseptikum-farblos,48.49
HGS00-501OP-0025,91.63,https://www.hygiene-shop.com/hautdesinfektionsmittel/dr.-schumacher-aseptoderm-alkoholisches-hautdesinfektionsmittel,93.74
HGS976818,74.58,https://www.hygiene-shop.com/hautdesinfektionsmittel/bode-cutasept-g-gefaerbtes-hautantiseptikum,80.25
HGS00-502OP-010,111.5,https://www.hygiene-shop.com/hautdesinfektionsmittel/dr.-schumacher-aseptoderm-gefaerbt-gefaerbtes-alkoholisches-hautdesinfektionsmittel,122.77
HGS00-915-REW5003-01,16.86,https://www.hygiene-shop.com/flaechendesinfektionstuecher/dr.-schumacher-eco-wipes-vliestuecher-zur-traenkung-mit-flaechendesinfektionsmittel,18.15
HGS9805565,73.71,https://www.hygiene-shop.com/flaechendesinfektionstuecher/bode-x-wipes-basic-vliestuecher,50.78
HGS00-915-SE001,11.52,https://www.hygiene-shop.com/flaechendesinfektionstuecher/dr.-schumacher-eco-wipes-vliestuchspendereimer-5-liter-rund,12.39
HGS00-915-OSEB120-01,47.08,https://www.hygiene-shop.com/flaechendesinfektionstuecher/dr.-schumacher-one-system-basic-einweg-vliestuchspendersytem,50.66
HGS00-915-SD001,11.52,https://www.hygiene-shop.com/flaechendesinfektionstuecher/dr.-schumacher-desco-wipes-vliestuchspendereimer-5-liter-leer,12.39
HGS981943,13.9,https://www.hygiene-shop.com/flaechendesinfektionstuecher/bode-bacillol-30-sensitive-green-tissues-flow-pack-desinfektionstuecher,13.28
HGS00-915-RD7003-01,23.62,https://www.hygiene-shop.com/flaechendesinfektionstuecher/dr.-schumacher-desco-wipes-dt-vliestuecher-zur-traenkung-mit-flaechendesinfektionsmitteln,25.42
HGS980557,74.48,https://www.hygiene-shop.com/flaechendesinfektionstuecher/bode-x-wipes-vliestuecher,64.05
HGS140368,5.24,https://www.hygiene-shop.com/flaechendesinfektionstuecher/sagrotan-wc-bad-reinigungstuecher-ozeanfrische-60-tuecher,5.64
HGS9819451,68.35,https://www.hygiene-shop.com/flaechendesinfektionstuecher/bode-x-wipes-safety-pack-vliestuecher,73.55
HGS00-915-OSEE100-01,31.2,https://www.hygiene-shop.com/flaechendesinfektionstuecher/dr.-schumacher-one-system-plus-einweg-vliestuchspendersystem,33.57
HGS00-902-DH,22.46,https://www.hygiene-shop.com/flaechendesinfektionstuecher/dr.-schumacher-descoflex-dosenhalter,24.17
HGS981371,63.71,https://www.hygiene-shop.com/flaechendesinfektionstuecher/bode-x-wipes-vliestuchspender-4-stueck,68.56
HGS976412,48.41,https://www.hygiene-shop.com/flaechendesinfektionstuecher/bode-bacillol-tissues-wandhalter,52.10
HGS981912,64.7,https://www.hygiene-shop.com/flaechendesinfektionstuecher/bode-bacillol-wipes-vliestuchspender-4-stueck,69.63
HGS981205,58.31,https://www.hygiene-shop.com/flaechendesinfektionstuecher/bode-flow-pack-wandhalter-fuer-desinfektionstuecher,62.74
HGS980610,51.69,https://www.hygiene-shop.com/flaechendesinfektionstuecher/bode-x-wipes-vliestuchspender-dose-6-stueck,55.63
HGS00-902-EIM,63.44,https://www.hygiene-shop.com/flaechendesinfektionstuecher/dr.-schumacher-wandhalter-fuer-desco-wipes-und-eco-wipes-vliestuchspender,57.16
HGS01-457OP-T060,33.59,https://www.hygiene-shop.com/flaechendesinfektionstuecher/dr.-schumacher-professional-for-you-alkoholische-haendedesinfektionstuecher-aseptoman-med,brak ceny
HGS980583,42.49,https://www.hygiene-shop.com/flaechendesinfektionstuecher/bode-wandhalter-fuer-vliestuchspender,45.72
HGS00-902-OSB-01,68.57,https://www.hygiene-shop.com/flaechendesinfektionstuecher/dr.-schumacher-wandhalterung-one-system-basic,73.79
HGS107637,5.0,https://www.hygiene-shop.com/flaechendesinfektionstuecher/sagrotan-allzweck-reinigungstuecher-bluetenfrische-gruener-apfel-60-tuecher,5.38
HGS977111,31.44,https://www.hygiene-shop.com/flaechendesinfektionstuecher/bode-sicherungsbuegel-fuer-bode-wandhalter,33.83
HGS00-915-SKD001,6.66,https://www.hygiene-shop.com/flaechendesinfektionstuecher/dr.-schumacher-desco-wipes-vliestuchspendereimer-klein-3-liter-leer,7.16
HGS00-915-RR6006-01,54.7,https://www.hygiene-shop.com/flaechendesinfektionstuecher/dr.-schumacher-desco-wipes-rt-vliestuecher-zur-traenkung-mit-flaechendesinfektionsmitteln,58.86
HGS981946,108.3,https://www.hygiene-shop.com/flaechendesinfektionstuecher/bode-x-wipes-vliestuecher-im-folienbeutel,116.54
HGS01-457OP-T015-03,2.33,https://www.hygiene-shop.com/flaechendesinfektionstuecher/dr.-schumacher-professional-for-you-haendedesinfektion-wipes,2.51
HGS2167858,62.87,https://www.hygiene-shop.com/seifenpatronen-kartuschen/rubbermaid-autofoam-antibac-schaumseife-antibakteriell-4-x-1100-ml,67.65
HGS00-531-010,135.37,https://www.hygiene-shop.com/fluessigseifen-waschlotionen/dr.-schumacher-decontaman-pre-wash-antimikrobielle-waschlotion,131.89
HGS520800,98.63,https://www.hygiene-shop.com/desinfektionsseife/tork-520800-schaumseife-zur-haendedekontamination-s4-6-x-1000-ml,106.14
HGS2167904,54.82,https://www.hygiene-shop.com/seifenpatronen-kartuschen/rubbermaid-schaumseifenkonzentrat-tc-anti-bac-6-x-800-ml,59.00
HGS2167860,45.1,https://www.hygiene-shop.com/seifenpatronen-kartuschen/rubbermaid-flex-schaumseife-antibakteriell-green-seal-3-x-1300-ml,48.54
HGS975661,97.68,https://www.hygiene-shop.com/fluessigseifen-waschlotionen/bode-stellisept-med-antiseptische-waschlotion,105.11
HGS405562,14.07,https://www.hygiene-shop.com/fluessigseifen-waschlotionen/sagrotan-hygiene-seife-no-touch-nachfuell-duopack-2-x-250-ml,15.14
HGSAG-841,3.93,https://www.hygiene-shop.com/antimikrobielle-waschlotionen/funny-seifencreme-mit-antibakterieller-wirkung,4.22
HGSOXY12LTFFR,78.24,https://www.hygiene-shop.com/seifenpatronen-kartuschen/sc-johnson-oxybac-foam-wash-antimikrobieller-handreinigungsschaum,84.19
HGS33430,77.91,https://www.hygiene-shop.com/antimikrobielle-waschlotionen/katrin-33430-desinfizierende-schaumseife-6-x-1000-ml,83.84
HGS122500,4.88,https://www.hygiene-shop.com/fluessigseifen-waschlotionen/sagrotan-hygiene-seife-no-touch-nachfuellpack-250-ml,5.25
HGS6336,104.72,https://www.hygiene-shop.com/antimikrobielle-waschlotionen/scott-control-6336-antibakterieller-handreiniger,109.21
HGS6348,71.4,https://www.hygiene-shop.com/antimikrobielle-waschlotionen/scott-control-6348-antibakterielle-schaumseife-unparfuemiert,72.98
HGS100959758,61.49,https://www.hygiene-shop.com/fluessigseifen-waschlotionen/diversey-sure-antibac-hand-wash-free-dekontaminierende-handwaschlotion,66.16
HGSOXYEX1LFR,114.75,https://www.hygiene-shop.com/seifenpatronen-kartuschen/sc-johnson-oxybac-extra-foam-wash-antimikrobieller-handreinigungsschaum,123.47
HGS420709,89.25,https://www.hygiene-shop.com/fluessigseifen-waschlotionen/tork-420709-fluessigseife-zur-haendedekontamination-s1-6-x-1000-ml,96.04
HGS2160,28.99,https://www.hygiene-shop.com/desinfektionswaschmittel/roesch-sanomat-desinfektionswaschmittel,31.19
HGS9092120,105.32,https://www.hygiene-shop.com/desinfektionswaschmittel/ecolab-eltra-40-extra-desinfektionswaschmittel,113.32
HGS1011200,125.79,https://www.hygiene-shop.com/desinfektionswaschmittel/ecolab-eltra-desinfektionsvollwaschmittel,135.37
HGS101106192,74.16,https://www.hygiene-shop.com/desinfektionswaschmittel/omo-professional-disinfectant-desinfektionswaschmittel,79.83
HGS90603070,138.31,https://www.hygiene-shop.com/desinfektionswaschmittel/kleen-purgatis-lavo-des-60-kompakt-desinfektionswaschmittel,148.83
HGS678218,89.27,https://www.hygiene-shop.com/desinfektionswaschmittel/burnus-sensox-desinfektionswaschmittel,96.07
HGSj657626,87.55,https://www.hygiene-shop.com/desinfektionswaschmittel/kiehl-arenas-perla-des-desinfektionswaschmittel,94.21
HGS678003,114.8,https://www.hygiene-shop.com/desinfektionswaschmittel/burnus-duroplex-desinfektionswaschmittel,123.53
HGS90600503,184.13,https://www.hygiene-shop.com/desinfektionswaschmittel/kleen-purgatis-maximo-liquid-desinfektionswaschmittel,198.14
HGS7519274,187.97,https://www.hygiene-shop.com/desinfektionswaschmittel/clax-personril-4kl5-bleich-und-desinfektionsmittel,202.28
HGS101106152,188.08,https://www.hygiene-shop.com/desinfektionswaschmittel/clax-ds-desotherm-37b2-desinfektionswaschmittel,202.40
HGS2113534,5.28,https://www.hygiene-shop.com/sanitaerunterhaltsreiniger/danklorix-hygienereiniger-original,6.22
HGS100849171,119.69,https://www.hygiene-shop.com/desinfektionsreiniger/suma-bac-d10-fluessiger-desinfektionsreiniger,128.81
HGSj401707,30.15,https://www.hygiene-shop.com/sanitaerunterhaltsreiniger/kiehl-desisan-konzentrat-desinfektionsreiniger,32.44
HGSj350302,17.58,https://www.hygiene-shop.com/desinfektionsreiniger/kiehl-desinet-compact-konzentrat-aldehydfreies-desinfektionsreiniger-konzentrat,18.92
HGS47834,5.22,https://www.hygiene-shop.com/desinfektionsreiniger/sagrotan-desinfektionsreiniger-spray,5.63
HGS100904878,57.41,https://www.hygiene-shop.com/desinfektionsreiniger/sure-cleaner-disinfectant-spray-desinfektionsreiniger,61.78
HGS7508285,156.33,https://www.hygiene-shop.com/desinfektionsreiniger/suma-san-d10.1-fluessiger-desinfektionsreiniger,168.22
HGS7517204,90.94,https://www.hygiene-shop.com/desinfektionsreiniger/suma-bac-d10-sd-fluessiger-desinfektionsreiniger-konzentrat,97.85
HGS101106595,89.26,https://www.hygiene-shop.com/sanitaerunterhaltsreiniger/domestos-professional-original-desinfizierendes-hygienereiniger-gel-und-bleichmittel,96.06
HGS101106597,89.26,https://www.hygiene-shop.com/sanitaerunterhaltsreiniger/domestos-professional-citrus-desinfizierendes-hygienereiniger-gel,96.06
HGS972679,99.81,https://www.hygiene-shop.com/instrumentendesinfektionsmittel/bode-korsolex-basic-konzentrat-zur-instrumentendesinfektion,107.40
HGS973809,118.1,https://www.hygiene-shop.com/instrumentendesinfektionsmittel/bode-korsolex-extra-konzentrat-zur-instrumentendesinfektion,127.07
HGS973769,71.4,https://www.hygiene-shop.com/instrumentendesinfektionsmittel/bode-bodedex-forte-ph-neutraler-instrumentenreiniger,76.83
HGS974609,111.98,https://www.hygiene-shop.com/instrumentendesinfektionsmittel/bode-bomix-plus-aldehydfreie-reinigung-und-desinfektion,120.49
HGS00-908-010,55.8,https://www.hygiene-shop.com/instrumentendesinfektionsmittel/dr.-schumacher-instrumentenwanne-zur-aufbereitung-und-desinfektion,60.06
HGS00-155-0004,172.55,https://www.hygiene-shop.com/instrumentendesinfektionsmittel/dr.-schumacher-perfektan-active-pulverkonzentrat-zur-instrumentendesinfektion,166.47
HGS972030,92.49,https://www.hygiene-shop.com/instrumentendesinfektionsmittel/bode-korsolex-endo-disinfectant-desinfektionsmittel-fuer-endoskope,99.52
HGS00-101-050,190.84,https://www.hygiene-shop.com/instrumentendesinfektionsmittel/dr.-schumacher-descoton-forte-desinfektionsmittel-fuer-instrumente-und-endoskope,185.34
HGS00-127-050,106.75,https://www.hygiene-shop.com/instrumentendesinfektionsmittel/dr.-schumacher-thermo-clear-spezialklarspueler-fuer-thermische-steckbeckenautomaten,114.87
HGS00-115-050,73.84,https://www.hygiene-shop.com/instrumentendesinfektionsmittel/dr.-schumacher-desco-cleaner-reinigungspulver-fuer-instrumente,68.03
HGS972020,79.91,https://www.hygiene-shop.com/instrumentendesinfektionsmittel/bode-korsolex-endo-cleaner-reiniger-fuer-endoskope,85.99
HGS00-134-050-01,151.84,https://www.hygiene-shop.com/instrumentendesinfektionsmittel/dr.-schumacher-thermoshield-desinfektant-desinfektionsmittel,163.39
HGS00-150-020-01,192.76,https://www.hygiene-shop.com/instrumentendesinfektionsmittel/dr.-schumacher-descoton-extra-desinfektionsmittel-fuer-instrumente-und-endoskope,185.34
HGS00-156-001,78.02,https://www.hygiene-shop.com/instrumentendesinfektionsmittel/dr.-schumacher-perfektan-duo-effect-reiniger-zur-manuellen-hf-instrumentenaufbereitung,83.95
HGS00-805-0025,119.52,https://www.hygiene-shop.com/instrumentendesinfektionsmittel/dr.-schumacher-orange-solvent-spezialreiniger,128.63
HGS00-138-010-01,214.68,https://www.hygiene-shop.com/instrumentendesinfektionsmittel/dr.-schumacher-plurazyme-extra-multi-enzymatischer-reiniger,227.17
HGS00-122-010-01,220.15,https://www.hygiene-shop.com/instrumentendesinfektionsmittel/dr.-schumacher-perfektan-tb-aldehydfreies-konzentrat-zur-reinigung-und-desinfektion,228.97
HGS00-104-050-01,119.36,https://www.hygiene-shop.com/instrumentendesinfektionsmittel/dr.-schumacher-manushield-cleaner-fluessigreiniger-fuer-chirurgische-instrumente-und-endoskope,122.71
HGS00-183-050,158.09,https://www.hygiene-shop.com/instrumentendesinfektionsmittel/dr.-schumacher-thermoshield-flex-enzymatischer-reiniger,205.48
HGS00-817-050-01,137.1,https://www.hygiene-shop.com/instrumentendesinfektionsmittel/dr.-schumacher-desco-tray-cleaner-reiniger,147.54
HGS00-173-050,115.97,https://www.hygiene-shop.com/instrumentendesinfektionsmittel/dr.-schumacher-thermoshield-basix-alkalisch-tensidfreier-reiniger,124.78
HGS00-136-010,277.03,https://www.hygiene-shop.com/instrumentendesinfektionsmittel/dr.-schumacher-perfektan-neu-desinfektionsmittel-fuer-instrumente-und-endoskope,279.91
HGS00-128-020,237.12,https://www.hygiene-shop.com/instrumentendesinfektionsmittel/dr.-schumacher-perfektan-enzyme-multi-enzymatischer-desinfizierender-reiniger,248.76
HGS00-137-050,116.61,https://www.hygiene-shop.com/instrumentendesinfektionsmittel/dr.-schumacher-thermo-alka-clear-spezialklarspueler-fuer-thermische-steckbeckenautomaten,122.51
HGS00-170-100,96.87,https://www.hygiene-shop.com/instrumentendesinfektionsmittel/dr.-schumacher-thermoshield-xtreme-mildalkalischer-enzymatischer-reiniger,104.23
HGS00-121-010-01,265.13,https://www.hygiene-shop.com/instrumentendesinfektionsmittel/dr.-schumacher-perfektan-endo-aldehydfreies-konzentrat-zur-reinigung-und-desinfektion,279.91
HGS00-181-050,225.17,https://www.hygiene-shop.com/instrumentendesinfektionsmittel/dr.-schumacher-thermoshield-p-neutralisationsmittel,238.46
HGS00-180-050,139.31,https://www.hygiene-shop.com/instrumentendesinfektionsmittel/dr.-schumacher-thermoshield-c-neutralisationsmittel,149.92
HGS00-119-050-02,120.32,https://www.hygiene-shop.com/instrumentendesinfektionsmittel/dr.-schumacher-thermoshield-nr-reiniger,129.47
HGS00-182-050,158.73,https://www.hygiene-shop.com/instrumentendesinfektionsmittel/dr.-schumacher-thermoshield-shine-klarspueler,170.80
HGS981154,84.49,https://www.hygiene-shop.com/desinfektionsmittelspender/bode-eurospender-touchless-desinfektionsmittelspender,90.90
HGS981444-set,71.39,https://www.hygiene-shop.com/desinfektionsmittelspender/aktion-bode-cleansafe-touchless-sensorspender-1-l-bode-sterillium-gel-pure-desinfektionsgel,76.81
HGS68771,34.87,https://www.hygiene-shop.com/desinfektionsmittelspender/saraya-toilettensitzreiniger-spender-sc-450-nachfuellbar,37.52
HGSRBR3617BD36017,16.54,https://www.hygiene-shop.com/desinfektionsmittelspender/rubbermaid-toilet-seat-cleaner-spender-wc-sitzreiniger,17.81
HGSALSD500,24.76,https://www.hygiene-shop.com/seifenspender/sarima-wandspender-seifen-und-desinfektionsmittelspender-500-ml-aluminium,26.66
HGS73820,66.64,https://www.hygiene-shop.com/seifenspender/saraya-ads-500-1000-universal-sensorspender,71.71
HGSSDAW,22.61,https://www.hygiene-shop.com/seifenspender/automatischer-seifenspender-mit-sensor-nachfuellbar,24.34
HGSSDAW-S,22.61,https://www.hygiene-shop.com/desinfektionsmittelspender/p-l-sensor-desinfektionsmittelspender-nachfuellbar,24.34
HGSRSZ5607,19.33,https://www.hygiene-shop.com/desinfektionsmittelspender/rubbermaid-haende-desinfektionsmittelspender-400-ml,20.80
HGSALSD1000,25.37,https://www.hygiene-shop.com/seifenspender/sarima-wandspender-seifen-und-desinfektionsmittelspender-1000-ml-aluminium,27.31
HGS77099,64.8,https://www.hygiene-shop.com/seifenspender/saraya-gud-1000-sensorspender,69.72
HGS77903,34.65,https://www.hygiene-shop.com/seifenspender/saraya-mds-1000-armhebelspender-1000ml-kunststoff-weiss,35.87
HGSSSMW,26.18,https://www.hygiene-shop.com/desinfektionsmittelspender/p-l-systems-toilettensitzreiniger-spender-nachfuellbar,28.17
HGS9665545454,199.63,https://www.hygiene-shop.com/desinfektionsmittelspender/desinfektionssaeule-mit-sensor-desinfektionsmittelspender,214.82
HGS73715,56.91,https://www.hygiene-shop.com/seifenspender/saraya-sanilavo-ud-450-sensorspender-fuer-seife-und-desinfektionsmittel,58.89
HGS981445,24.73,https://www.hygiene-shop.com/desinfektionsmittelspender/bode-cleansafe-basic-desinfektionsmittelspender,26.62
HGS34944,20.1,https://www.hygiene-shop.com/desinfektionsmittelspender/stoko-refresh-toilet-seat-cleaner-spender,21.62
HGS1855204,33.32,https://www.hygiene-shop.com/desinfektionsmittelspender/rubbermaid-clean-seat-handle-schaumspender-zur-toilettensitzdesinfektion,35.87
HGSFG750412,17.85,https://www.hygiene-shop.com/seifenspender/rubbermaid-autofoam-sensor-schaumseifenspender-desinfektionsspender-1000ml,19.21
HGS63723,191.84,https://www.hygiene-shop.com/desinfektionsmittelspender/saraya-is-9000-staender-fuer-desinfektionsmittelspender,206.44
HGS66269,45.77,https://www.hygiene-shop.com/seifenspender/saraya-mds-1000-armhebelspender-1000ml-aluminium,47.39
HGS3486589,11.7,https://www.hygiene-shop.com/seifenspender/rubbermaid-flex-spender-500ml-fuer-schaumseife-fluessigseife,12.59
HGSIFSTF2MD,81.93,https://www.hygiene-shop.com/desinfektionsmittelspender/deb-stoko-instantfoam-touchfree-spender-1-liter,88.17
HGS981076,536.34,https://www.hygiene-shop.com/desinfektionsmittelspender/bode-hygiene-tower-desinfektionssaeule-fuer-haende-desinfektionsmittelspender,577.15
HGS13993001,286.2,https://www.hygiene-shop.com/desinfektionsmittelspender/physioderm-spendersaeule,307.97
HGSB-2012,197.79,https://www.hygiene-shop.com/seifenspender/bobrick-b-2012-automatischer-seifenspender-850-ml,212.83
HGS3486592,13.26,https://www.hygiene-shop.com/seifenspender/rubbermaid-flex-spender-1300ml-fuer-schaumseife-fluessigseife,14.27
HGS119932,46.34,https://www.hygiene-shop.com/seifenspender/temdex-desinfektionsmittel-und-seifenspender-mit-armhebel,49.86
HGS14225,114.35,https://www.hygiene-shop.com/seifenspender/mediqo-line-seifenspender-automatisch-750-ml-nachfuellbar-ac-750,123.05
HGSINFOFLDISP,217.98,https://www.hygiene-shop.com/desinfektionsmittelspender/deb-stoko-spendersaeule-silber,234.57
HGS5508,50.08,https://www.hygiene-shop.com/desinfektionsmittelspender/plastiqline-spruehspender-400-ml-nachfuellbar-pqspray4,55.80
HGSD1224249,164.95,https://www.hygiene-shop.com/desinfektionsmittelspender/diversey-intellicare-spendersaeule,177.49
HGS2162588,42.28,https://www.hygiene-shop.com/seifenspender/rubbermaid-autofoam-sensor-schaumseifenspender-desinfektionsspender-500ml,brak ceny
HGS13167,130.51,https://www.hygiene-shop.com/desinfektionsmittelspender/mediclinics-edelstahl-spruehspender-1500-ml-nachfuellbar,140.43
HGS727178,130.8,https://www.hygiene-shop.com/desinfektionsmittelspender/wagner-ewar-wp-173-7-desinfektionsmittelspender-fuer-schrankeinbau-950-ml,140.75
HGS5708,83.97,https://www.hygiene-shop.com/desinfektionsmittelspender/plastiqline-exclusive-wc-sitzreiniger-spender-900-ml-nachfuellbar-pqxtoilet9,90.36
HGS7514295-1,59.11,https://www.hygiene-shop.com/desinfektionsmittelspender/soft-care-haendedesinfektionsgel-spender,brak ceny
HGS7350,132.71,https://www.hygiene-shop.com/desinfektionsmittelspender/qbic-line-spruehspender-900-ml-qsdr08s-ssl,142.80
HGS5701,80.34,https://www.hygiene-shop.com/desinfektionsmittelspender/plastiqline-exclusive-spruehspender-900-ml-nachfuellbar-pqxspray9,90.49
HGS21415819-AFP-C,194.61,https://www.hygiene-shop.com/desinfektionsmittelspender/santral-spruehspender-1200-ml-nsu-11-e-d,209.42
HGS727311,393.18,https://www.hygiene-shop.com/desinfektionsmittelspender/wagner-ewar-wp-102e-7-desinfektionsmittelspender-sensor-950-ml,423.08
HGSB-818615,138.11,https://www.hygiene-shop.com/seifenspender/bobrick-b-818615-contura-seifenspender-1200-ml,148.62
