id;sku;oryginal_url;new_sku;new_ean;new_oryginal_price;new_oryginal_url
34;HGSBG-50-PR;https://www.hygiene-shop.com/hundekotbeutel/naturabiomat-biomat-gassibeutel-13-my-2500-stueck-rot;HGSBG-50-PR;;76.51;https://www.hygiene-shop.com/hundekotbeutel/naturabiomat-biomat-gassibeutel-13-my-2500-stueck-rot
37;HGSME741-45W;https://www.hygiene-shop.com/abfalleimer-muelleimer/cosmos-abfallbehaelter-45-liter-kunststoff-weiss;HGSME741-45W;4260295466646;60.25;https://www.hygiene-shop.com/abfalleimer-muelleimer/cosmos-abfallbehaelter-45-liter-kunststoff-weiss
42;HGS31002207;https://www.hygiene-shop.com/abfalleimer-muelleimer/v-part-feuerloeschender-papierkorb-110-liter-offen-rot-schwarz;HGS31002207;8713631002207;131.61;https://www.hygiene-shop.com/abfalleimer-muelleimer/v-part-feuerloeschender-papierkorb-110-liter-offen-rot-schwarz
43;HGS31002214;https://www.hygiene-shop.com/abfalleimer-muelleimer/v-part-feuerloeschender-papierkorb-110-liter-offen-weiss;HGS31002214;8713631002214;131.61;https://www.hygiene-shop.com/abfalleimer-muelleimer/v-part-feuerloeschender-papierkorb-110-liter-offen-weiss
51;HGS31001972;https://www.hygiene-shop.com/abfalleimer-muelleimer/v-part-feuerloeschender-papierkorb-50-liter-offen-rot-schwarz;HGS31001972;8713631001972;82.75;https://www.hygiene-shop.com/abfalleimer-muelleimer/v-part-feuerloeschender-papierkorb-50-liter-offen-rot-schwarz
52;HGS31001989;https://www.hygiene-shop.com/abfalleimer-muelleimer/v-part-feuerloeschender-papierkorb-50-liter-offen-weiss;HGS31001989;8713631001989;82.75;https://www.hygiene-shop.com/abfalleimer-muelleimer/v-part-feuerloeschender-papierkorb-50-liter-offen-weiss
58;HGS11040;https://www.hygiene-shop.com/abfalleimer-muelleimer/mediclinics-edelstahl-abfallbehaelter-25-liter-offen-ppa2279-weiss;HGS11040;8435265840375;184.13;https://www.hygiene-shop.com/abfalleimer-muelleimer/mediclinics-edelstahl-abfallbehaelter-25-liter-offen-ppa2279-weiss
63;HGSME742-25S;https://www.hygiene-shop.com/abfalleimer-muelleimer/cosmos-abfallbehaelter-25-liter-kunststoff-schwarz;HGSME742-25S;4260295467445;64.76;https://www.hygiene-shop.com/abfalleimer-muelleimer/cosmos-abfallbehaelter-25-liter-kunststoff-schwarz
66;HGS31719624;https://www.hygiene-shop.com/abfalleimer-muelleimer/vepa-bins-abfallbehaelter-mit-pushdeckel-18-liter-schwarz;HGS31719624;8713631719624;166.43;https://www.hygiene-shop.com/abfalleimer-muelleimer/vepa-bins-abfallbehaelter-mit-pushdeckel-18-liter-schwarz
70;HGS31022960;https://www.hygiene-shop.com/abfalleimer-muelleimer/eko-pushcan-abfallbehaelter-40-liter-schwarz;HGS31022960;8713631022960;99.27;https://www.hygiene-shop.com/abfalleimer-muelleimer/eko-pushcan-abfallbehaelter-40-liter-schwarz
74;HGS31043897;https://www.hygiene-shop.com/abfalleimer-muelleimer/eko-pushcan-abfallbehaelter-40-liter-weiss;HGS31043897;8713631043897;99.27;https://www.hygiene-shop.com/abfalleimer-muelleimer/eko-pushcan-abfallbehaelter-40-liter-weiss
77;HGS31000753;https://www.hygiene-shop.com/abfalleimer-muelleimer/v-part-runder-papierkorb-metall-30-liter-grau;HGS31000753;8713631000753;66.07;https://www.hygiene-shop.com/abfalleimer-muelleimer/v-part-runder-papierkorb-metall-30-liter-grau
78;HGS31000784;https://www.hygiene-shop.com/abfalleimer-muelleimer/v-part-runder-papierkorb-metall-30-liter-weiss;HGS31000784;8713631000784;66.07;https://www.hygiene-shop.com/abfalleimer-muelleimer/v-part-runder-papierkorb-metall-30-liter-weiss
93;HGS31001262;https://www.hygiene-shop.com/abfalleimer-muelleimer/v-part-feuerloeschender-papierkorb-15-liter-offen-gelb-schwarz;HGS31001262;8713631001262;50.28;https://www.hygiene-shop.com/abfalleimer-muelleimer/v-part-feuerloeschender-papierkorb-15-liter-offen-gelb-schwarz
105;HGS0860-241;https://www.hygiene-shop.com/abfalleimer-muelleimer/hailo-grossraum-abfallbox-big-box-swing-xl-52-liter-schwarz;HGS0860-241;4007126001566;97.48;https://www.hygiene-shop.com/abfalleimer-muelleimer/hailo-grossraum-abfallbox-big-box-swing-xl-52-liter-schwarz
107;HGS73182202;https://www.hygiene-shop.com/abfalleimer-muelleimer/vepa-bins-feuerfester-papierkorb-mit-aluminiumeinsatz-20-liter-offen-grau;HGS73182202;4012473182202;74.15;https://www.hygiene-shop.com/abfalleimer-muelleimer/vepa-bins-feuerfester-papierkorb-mit-aluminiumeinsatz-20-liter-offen-grau
113;HGS73181410;https://www.hygiene-shop.com/abfalleimer-muelleimer/vepa-bins-feuerfester-papierkorb-13-liter-offen-grau;HGS73181410;4012473181410;55.29;https://www.hygiene-shop.com/abfalleimer-muelleimer/vepa-bins-feuerfester-papierkorb-13-liter-offen-grau
116;HGS73090057;https://www.hygiene-shop.com/abfalleimer-muelleimer/vepa-bins-runder-papierkorb-18-liter-offen-blau;HGS73090057;4012473090057;31.69;https://www.hygiene-shop.com/abfalleimer-muelleimer/vepa-bins-runder-papierkorb-18-liter-offen-blau
117;HGS73090071;https://www.hygiene-shop.com/abfalleimer-muelleimer/vepa-bins-runder-papierkorb-18-liter-offen-rot;HGS73090071;4012473090071;31.69;https://www.hygiene-shop.com/abfalleimer-muelleimer/vepa-bins-runder-papierkorb-18-liter-offen-rot
122;HGS31017768;https://www.hygiene-shop.com/abfalleimer-muelleimer/v-part-tretabfalleimer-20-liter-weiss;HGS31017768;8713631017768;53.51;https://www.hygiene-shop.com/abfalleimer-muelleimer/v-part-tretabfalleimer-20-liter-weiss
126;HGS118416;https://www.hygiene-shop.com/abfalleimer-muelleimer/racon-ce-hidden-abfalleimer-23-liter-offen-weiss;HGS118416;4029068118416;61.01;https://www.hygiene-shop.com/abfalleimer-muelleimer/racon-ce-hidden-abfalleimer-23-liter-offen-weiss
127;HGS118454;https://www.hygiene-shop.com/abfalleimer-muelleimer/racon-ce-hidden-abfalleimer-23-liter-offen-schwarz;HGS118454;4029068118454;61.02;https://www.hygiene-shop.com/abfalleimer-muelleimer/racon-ce-hidden-abfalleimer-23-liter-offen-schwarz
128;HGS118478;https://www.hygiene-shop.com/abfalleimer-muelleimer/racon-ce-hidden-abfalleimer-23-liter-offen-gruen;HGS118478;4029068118478;62.32;https://www.hygiene-shop.com/abfalleimer-muelleimer/racon-ce-hidden-abfalleimer-23-liter-offen-gruen
131;HGS55287527;https://www.hygiene-shop.com/abfalleimer-muelleimer/brabantia-edelstahl-papierkorb-flammenloeschend-30-liter-offen-edelstahl-glaenzend-poliert;HGS55287527;8710755287527;140.80;https://www.hygiene-shop.com/abfalleimer-muelleimer/brabantia-edelstahl-papierkorb-flammenloeschend-30-liter-offen-edelstahl-glaenzend-poliert
133;HGS3180;https://www.hygiene-shop.com/abfalleimer-muelleimer/var-papierkorb-feuersicher-110-liter-offen-rot;HGS3180;4030695031801;189.92;https://www.hygiene-shop.com/abfalleimer-muelleimer/var-papierkorb-feuersicher-110-liter-offen-rot
138;HGS3187;https://www.hygiene-shop.com/abfalleimer-muelleimer/var-papierkorb-feuersicher-110-liter-offen-gelb;HGS3187;4030695031870;189.92;https://www.hygiene-shop.com/abfalleimer-muelleimer/var-papierkorb-feuersicher-110-liter-offen-gelb
139;HGS3188;https://www.hygiene-shop.com/abfalleimer-muelleimer/var-papierkorb-feuersicher-110-liter-offen-silber;HGS3188;4030695031887;189.92;https://www.hygiene-shop.com/abfalleimer-muelleimer/var-papierkorb-feuersicher-110-liter-offen-silber
142;HGS31002047;https://www.hygiene-shop.com/abfalleimer-muelleimer/v-part-feuerloeschender-papierkorb-80-liter-offen-rot-schwarz;HGS31002047;8713631002047;119.61;https://www.hygiene-shop.com/abfalleimer-muelleimer/v-part-feuerloeschender-papierkorb-80-liter-offen-rot-schwarz
144;HGS31014057;https://www.hygiene-shop.com/abfalleimer-muelleimer/v-part-feuerloeschender-papierkorb-80-liter-offen-weiss;HGS31014057;8713631014057;119.61;https://www.hygiene-shop.com/abfalleimer-muelleimer/v-part-feuerloeschender-papierkorb-80-liter-offen-weiss
149;HGS73183629;https://www.hygiene-shop.com/abfalleimer-muelleimer/v-part-runder-papierkorb-50-liter-offen-blau;HGS73183629;4012473183629;66.83;https://www.hygiene-shop.com/abfalleimer-muelleimer/v-part-runder-papierkorb-50-liter-offen-blau
150;HGS73183636;https://www.hygiene-shop.com/abfalleimer-muelleimer/v-part-runder-papierkorb-50-liter-offen-rot;HGS73183636;4012473183636;66.83;https://www.hygiene-shop.com/abfalleimer-muelleimer/v-part-runder-papierkorb-50-liter-offen-rot
153;HGS31034512;https://www.hygiene-shop.com/abfalleimer-muelleimer/v-part-feuerloeschender-papierkorb-20-liter-offen-rot-schwarz;HGS31034512;8713631034512;60.06;https://www.hygiene-shop.com/abfalleimer-muelleimer/v-part-feuerloeschender-papierkorb-20-liter-offen-rot-schwarz
159;HGS3890;https://www.hygiene-shop.com/abfalleimer-muelleimer/var-sicherheitsbehaelter-mit-deckel-22-liter-grau;HGS3890;4030695038909;98.09;https://www.hygiene-shop.com/abfalleimer-muelleimer/var-sicherheitsbehaelter-mit-deckel-22-liter-grau
160;HGS3891;https://www.hygiene-shop.com/abfalleimer-muelleimer/var-sicherheitsbehaelter-mit-deckel-22-liter-gelb;HGS3891;4030695038916;98.09;https://www.hygiene-shop.com/abfalleimer-muelleimer/var-sicherheitsbehaelter-mit-deckel-22-liter-gelb
169;HGS31017836;https://www.hygiene-shop.com/abfalleimer-muelleimer/v-part-tretabfalleimer-30-liter-edelstahl-matt-gebuerstet;HGS31017836;8713631017836;71.44;https://www.hygiene-shop.com/abfalleimer-muelleimer/v-part-tretabfalleimer-30-liter-edelstahl-matt-gebuerstet
175;HGS31650231;https://www.hygiene-shop.com/abfalleimer-muelleimer/eko-e-cube-tretmuelleimer-50-liter-edelstahl-matt-afp-beschichtet;HGS31650231;8713631650231;185.47;https://www.hygiene-shop.com/abfalleimer-muelleimer/eko-e-cube-tretmuelleimer-50-liter-edelstahl-matt-afp-beschichtet
180;HGS31667710;https://www.hygiene-shop.com/abfalleimer-muelleimer/eko-kickcan-abfallbehaelter-40-liter-rot;HGS31667710;8713631667710;140.61;https://www.hygiene-shop.com/abfalleimer-muelleimer/eko-kickcan-abfallbehaelter-40-liter-rot
192;HGS31009800;https://www.hygiene-shop.com/abfalleimer-muelleimer/v-part-halbperforierter-papierkorb-10-liter-rot;HGS31009800;8713631009800;45.30;https://www.hygiene-shop.com/abfalleimer-muelleimer/v-part-halbperforierter-papierkorb-10-liter-rot
197;HGS73183308;https://www.hygiene-shop.com/abfalleimer-muelleimer/vepa-bins-runder-papierkorb-30-liter-offen-grau;HGS73183308;4012473183308;47.60;https://www.hygiene-shop.com/abfalleimer-muelleimer/vepa-bins-runder-papierkorb-30-liter-offen-grau
198;HGS73183315;https://www.hygiene-shop.com/abfalleimer-muelleimer/vepa-bins-runder-papierkorb-30-liter-offen-schwarz;HGS73183315;4012473183315;47.60;https://www.hygiene-shop.com/abfalleimer-muelleimer/vepa-bins-runder-papierkorb-30-liter-offen-schwarz
199;HGS73183360;https://www.hygiene-shop.com/abfalleimer-muelleimer/vepa-bins-runder-papierkorb-30-liter-offen-blau;HGS73183360;4012473183360;47.60;https://www.hygiene-shop.com/abfalleimer-muelleimer/vepa-bins-runder-papierkorb-30-liter-offen-blau
202;HGS1883460;https://www.hygiene-shop.com/abfalleimer-muelleimer/rubbermaid-slim-jim-step-on-abfallbehaelter-68-liter-front-step-beige;HGS1883460;0086876223941;203.18;https://www.hygiene-shop.com/abfalleimer-muelleimer/rubbermaid-slim-jim-step-on-abfallbehaelter-68-liter-front-step-beige
204;HGS1883568;https://www.hygiene-shop.com/abfalleimer-muelleimer/rubbermaid-slim-jim-step-on-abfallbehaelter-68-liter-front-step-rot;HGS1883568;0086876224122;203.18;https://www.hygiene-shop.com/abfalleimer-muelleimer/rubbermaid-slim-jim-step-on-abfallbehaelter-68-liter-front-step-rot
205;HGS1883577;https://www.hygiene-shop.com/abfalleimer-muelleimer/rubbermaid-slim-jim-step-on-abfallbehaelter-68-liter-front-step-gelb;;;brak ceny;https://www.hygiene-shop.com/abfalleimer-muelleimer/rubbermaid-slim-jim-step-on-abfallbehaelter-68-liter-front-step-gelb
208;HGS31667581;https://www.hygiene-shop.com/abfalleimer-muelleimer/eko-belle-deluxe-tretmuelleimer-30-liter-edelstahl-matt-afp-beschichtet;HGS31667581;8713631667581;102.90;https://www.hygiene-shop.com/abfalleimer-muelleimer/eko-belle-deluxe-tretmuelleimer-30-liter-edelstahl-matt-afp-beschichtet
214;HGS31023479;https://www.hygiene-shop.com/abfalleimer-muelleimer/v-part-abfallbehaelter-mit-edelstahl-pushklappe-und-inneneimer-55-liter-rot-schwarz;HGS31023479;8713631023479;122.95;https://www.hygiene-shop.com/abfalleimer-muelleimer/v-part-abfallbehaelter-mit-edelstahl-pushklappe-und-inneneimer-55-liter-rot-schwarz
215;HGS31023486;https://www.hygiene-shop.com/abfalleimer-muelleimer/v-part-abfallbehaelter-mit-edelstahl-pushklappe-und-inneneimer-55-liter-schwarz;HGS31023486;8713631023486;122.95;https://www.hygiene-shop.com/abfalleimer-muelleimer/v-part-abfallbehaelter-mit-edelstahl-pushklappe-und-inneneimer-55-liter-schwarz
217;HGS31029792;https://www.hygiene-shop.com/abfalleimer-muelleimer/v-part-perforierter-papierkorb-15-liter-weiss;HGS31029792;8713631029792;48.53;https://www.hygiene-shop.com/abfalleimer-muelleimer/v-part-perforierter-papierkorb-15-liter-weiss
219;HGS31029822;https://www.hygiene-shop.com/abfalleimer-muelleimer/v-part-perforierter-papierkorb-15-liter-schwarz;HGS31029822;8713631029822;48.53;https://www.hygiene-shop.com/abfalleimer-muelleimer/v-part-perforierter-papierkorb-15-liter-schwarz
225;HGS10007540;https://www.hygiene-shop.com/abfalleimer-muelleimer/simplehuman-swing-lid-can-abfallbehaelter-60-liter-mit-swingdeckel-schwarz;;;brak ceny;https://www.hygiene-shop.com/abfalleimer-muelleimer/simplehuman-swing-lid-can-abfallbehaelter-60-liter-mit-swingdeckel-schwarz
228;HGS21142;https://www.hygiene-shop.com/abfalleimer-muelleimer/var-wertstoffsammelgeraet-wsg-85-s-89-liter-silber-einwurfklappe-anthrazit;HGS21142;4030695211425;299.86;https://www.hygiene-shop.com/abfalleimer-muelleimer/var-wertstoffsammelgeraet-wsg-85-s-89-liter-silber-einwurfklappe-anthrazit
230;HGS55111785;https://www.hygiene-shop.com/abfalleimer-muelleimer/brabantia-newicon-tretmuelleimer-30-liter-weiss;HGS55111785;8710755111785;107.58;https://www.hygiene-shop.com/abfalleimer-muelleimer/brabantia-newicon-tretmuelleimer-30-liter-weiss
238;HGS31001828;https://www.hygiene-shop.com/abfalleimer-muelleimer/v-part-feuerloeschender-papierkorb-30-liter-offen-rot;HGS31001828;8713631001828;71.64;https://www.hygiene-shop.com/abfalleimer-muelleimer/v-part-feuerloeschender-papierkorb-30-liter-offen-rot
245;HGS31650224;https://www.hygiene-shop.com/abfalleimer-muelleimer/eko-e-cube-tretmuelleimer-40-liter-edelstahl-matt-afp-beschichtet;HGS31650224;8713631650224;160.48;https://www.hygiene-shop.com/abfalleimer-muelleimer/eko-e-cube-tretmuelleimer-40-liter-edelstahl-matt-afp-beschichtet
249;HGS86052503;https://www.hygiene-shop.com/abfalleimer-muelleimer/v-part-runder-papierkorb-18-liter-offen-blau;HGS86052503;4012086052503;29.29;https://www.hygiene-shop.com/abfalleimer-muelleimer/v-part-runder-papierkorb-18-liter-offen-blau
250;HGS86052510;https://www.hygiene-shop.com/abfalleimer-muelleimer/v-part-runder-papierkorb-18-liter-offen-schwarz;HGS86052510;4012086052510;29.29;https://www.hygiene-shop.com/abfalleimer-muelleimer/v-part-runder-papierkorb-18-liter-offen-schwarz
254;HGS0840-141;https://www.hygiene-shop.com/abfalleimer-muelleimer/hailo-grossraum-abfallbox-big-box-swing-l-35-liter-schwarz;HGS0840-141;4007126001528;99.40;https://www.hygiene-shop.com/abfalleimer-muelleimer/hailo-grossraum-abfallbox-big-box-swing-l-35-liter-schwarz
257;HGS1883570;https://www.hygiene-shop.com/abfalleimer-muelleimer/rubbermaid-slim-jim-step-on-abfallbehaelter-90-liter-front-step-rot;HGS1883570;0086876224146;403.09;https://www.hygiene-shop.com/abfalleimer-muelleimer/rubbermaid-slim-jim-step-on-abfallbehaelter-90-liter-front-step-rot
259;HGS1883606;https://www.hygiene-shop.com/abfalleimer-muelleimer/rubbermaid-slim-jim-step-on-abfallbehaelter-90-liter-front-step-grau;HGS1883606;0086876224504;403.09;https://www.hygiene-shop.com/abfalleimer-muelleimer/rubbermaid-slim-jim-step-on-abfallbehaelter-90-liter-front-step-grau
263;HGS3190;https://www.hygiene-shop.com/abfalleimer-muelleimer/var-papierkorb-feuersicher-30-liter-offen-rot;HGS3150;4030695031504;118.79;https://www.hygiene-shop.com/abfalleimer-muelleimer/var-papierkorb-feuersicher-30-liter-offen-rot
265;HGS3192-var;https://www.hygiene-shop.com/abfalleimer-muelleimer/var-papierkorb-feuersicher-30-liter-offen-rot;HGS3150;4030695031504;118.79;https://www.hygiene-shop.com/abfalleimer-muelleimer/var-papierkorb-feuersicher-30-liter-offen-rot
269;HGS31006267;https://www.hygiene-shop.com/abfalleimer-muelleimer/v-part-abfallbehaelter-mit-edelstahl-pushklappe-55-liter-schwarz;HGS31006267;8713631006267;96.35;https://www.hygiene-shop.com/abfalleimer-muelleimer/v-part-abfallbehaelter-mit-edelstahl-pushklappe-55-liter-schwarz
270;HGS31034482;https://www.hygiene-shop.com/abfalleimer-muelleimer/v-part-abfallbehaelter-mit-edelstahl-pushklappe-55-liter-rot-schwarz;HGS31034482;8713631034482;96.35;https://www.hygiene-shop.com/abfalleimer-muelleimer/v-part-abfallbehaelter-mit-edelstahl-pushklappe-55-liter-rot-schwarz
275;HGS0633-260;https://www.hygiene-shop.com/abfalleimer-muelleimer/hailo-oeko-trio-plus-l-tretmuelltrenner-3x9-liter-schwarz;HGS0633-260;4007126016287;125.02;https://www.hygiene-shop.com/abfalleimer-muelleimer/hailo-oeko-trio-plus-l-tretmuelltrenner-3x9-liter-schwarz
277;HGS3160;https://www.hygiene-shop.com/abfalleimer-muelleimer/var-papierkorb-feuersicher-50-liter-offen-rot;HGS3160;4030695031603;132.01;https://www.hygiene-shop.com/abfalleimer-muelleimer/var-papierkorb-feuersicher-50-liter-offen-rot
280;HGS3163;https://www.hygiene-shop.com/abfalleimer-muelleimer/var-papierkorb-feuersicher-50-liter-offen-grau;HGS3163;4030695031634;132.01;https://www.hygiene-shop.com/abfalleimer-muelleimer/var-papierkorb-feuersicher-50-liter-offen-grau
286;HGS1241;https://www.hygiene-shop.com/abfalleimer-muelleimer/var-wertstoffsammelgeraet-76-liter-weiss;HGS1241;4030695012411;377.96;https://www.hygiene-shop.com/abfalleimer-muelleimer/var-wertstoffsammelgeraet-76-liter-weiss
287;HGS1242;https://www.hygiene-shop.com/abfalleimer-muelleimer/var-wertstoffsammelgeraet-76-liter-gruen;HGS1242;4030695012428;377.96;https://www.hygiene-shop.com/abfalleimer-muelleimer/var-wertstoffsammelgeraet-76-liter-gruen
296;HGS31034857;https://www.hygiene-shop.com/abfalleimer-muelleimer/v-part-abfallbehaelter-mit-edelstahl-pushklappe-40-liter-rot-schwarz;HGS31034857;8713631034857;77.55;https://www.hygiene-shop.com/abfalleimer-muelleimer/v-part-abfallbehaelter-mit-edelstahl-pushklappe-40-liter-rot-schwarz
298;HGS43032;https://www.hygiene-shop.com/abfalleimer-muelleimer/var-tretabfalleimer-12-liter-anthrazit;HGS43032;4030695430321;72.99;https://www.hygiene-shop.com/abfalleimer-muelleimer/var-tretabfalleimer-12-liter-anthrazit
303;HGS31003976;https://www.hygiene-shop.com/abfalleimer-muelleimer/vepa-bins-carro-flame-abfallbehaelter-flammenloeschend-55-liter-offen-grau-schwarz;HGS31003976;8713631003976;219.02;https://www.hygiene-shop.com/abfalleimer-muelleimer/vepa-bins-carro-flame-abfallbehaelter-flammenloeschend-55-liter-offen-grau-schwarz
310;HGS31046799;https://www.hygiene-shop.com/abfalleimer-muelleimer/eko-kickcan-abfallbehaelter-33-liter-creme;HGS31046799;8713631046799;125.52;https://www.hygiene-shop.com/abfalleimer-muelleimer/eko-kickcan-abfallbehaelter-33-liter-creme
315;HGS31667574;https://www.hygiene-shop.com/abfalleimer-muelleimer/eko-belle-deluxe-tretmuelleimer-20-liter-edelstahl-matt-afp-beschichtet;HGS31667574;8713631667574;92.06;https://www.hygiene-shop.com/abfalleimer-muelleimer/eko-belle-deluxe-tretmuelleimer-20-liter-edelstahl-matt-afp-beschichtet
318;HGS3547;https://www.hygiene-shop.com/abfalleimer-muelleimer/var-kunststoff-wertstoffsammler-58-liter-einwurfklappe-blau;HGS3547;4030695035472;92.92;https://www.hygiene-shop.com/abfalleimer-muelleimer/var-kunststoff-wertstoffsammler-58-liter-einwurfklappe-blau
320;HGS43051;https://www.hygiene-shop.com/abfalleimer-muelleimer/var-tretabfalleimer-30-liter-weiss;HGS43051;4030695430512;105.55;https://www.hygiene-shop.com/abfalleimer-muelleimer/var-tretabfalleimer-30-liter-weiss
323;HGS2110;https://www.hygiene-shop.com/muelltrennsysteme/var-wertstoffsortiersystem-3-fach-3-x-50-liter-1-stueck;HGS21160;4030695211609;954.44;https://www.hygiene-shop.com/muelltrennsysteme/var-wertstoffsortiersystem-3-fach-3-x-50-liter-1-stueck
324;HGS2111;https://www.hygiene-shop.com/abfall-ascher-kombination/var-b-32-abfallbehaelter-38-liter-mit-ascher-schutzdach-weiss;HGS12111;4030695121113;364.22;https://www.hygiene-shop.com/abfall-ascher-kombination/var-b-32-abfallbehaelter-38-liter-mit-ascher-schutzdach-weiss
325;HGS2114;https://www.hygiene-shop.com/abfall-ascher-kombination/var-b-32-abfallbehaelter-38-liter-mit-ascher-schutzdach-blau;HGS12184;4030695121847;364.22;https://www.hygiene-shop.com/abfall-ascher-kombination/var-b-32-abfallbehaelter-38-liter-mit-ascher-schutzdach-blau
331;HGS31017720;https://www.hygiene-shop.com/abfalleimer-muelleimer/v-part-tretabfalleimer-12-liter-weiss;HGS31017720;8713631017720;47.27;https://www.hygiene-shop.com/abfalleimer-muelleimer/v-part-tretabfalleimer-12-liter-weiss
337;HGS31021833;https://www.hygiene-shop.com/abfalleimer-muelleimer/vepa-bins-abfallbehaelter-mit-pushdeckel-50-liter-weiss;HGS31021833;8713631021833;200.34;https://www.hygiene-shop.com/abfalleimer-muelleimer/vepa-bins-abfallbehaelter-mit-pushdeckel-50-liter-weiss
340;HGS31034260;https://www.hygiene-shop.com/abfalleimer-muelleimer/v-part-abfallbehaelter-mit-edelstahl-pushklappe-30-liter-rot-schwarz;HGS31034260;8713631034260;70.98;https://www.hygiene-shop.com/abfalleimer-muelleimer/v-part-abfallbehaelter-mit-edelstahl-pushklappe-30-liter-rot-schwarz
344;HGS0630-260;https://www.hygiene-shop.com/abfalleimer-muelleimer/hailo-oeko-duo-plus-l-tretmuelltrenner-1x9-und-1x17-liter-schwarz;HGS0630-260;4007126016225;121.65;https://www.hygiene-shop.com/abfalleimer-muelleimer/hailo-oeko-duo-plus-l-tretmuelltrenner-1x9-und-1x17-liter-schwarz
347;HGS43062;https://www.hygiene-shop.com/abfalleimer-muelleimer/var-abfallsammler-ohne-fusspedal-22-liter-schwarz;HGS43062;4030695430628;161.14;https://www.hygiene-shop.com/abfalleimer-muelleimer/var-abfallsammler-ohne-fusspedal-22-liter-schwarz
348;HGS43063;https://www.hygiene-shop.com/abfalleimer-muelleimer/var-abfallsammler-ohne-fusspedal-22-liter-weiss;HGS43063;4030695430635;161.14;https://www.hygiene-shop.com/abfalleimer-muelleimer/var-abfallsammler-ohne-fusspedal-22-liter-weiss
353;HGS43003;https://www.hygiene-shop.com/abfalleimer-muelleimer/var-abfallsammler-d35-mit-pushklappe-50-liter-schwarz;HGS43003;4030695430031;155.91;https://www.hygiene-shop.com/abfalleimer-muelleimer/var-abfallsammler-d35-mit-pushklappe-50-liter-schwarz
360;HGS31023516;https://www.hygiene-shop.com/abfalleimer-muelleimer/v-part-abfallbehaelter-mit-edelstahl-pushklappe-und-inneneimer-30-liter-rot-schwarz;HGS31023516;8713631023516;81.40;https://www.hygiene-shop.com/abfalleimer-muelleimer/v-part-abfallbehaelter-mit-edelstahl-pushklappe-und-inneneimer-30-liter-rot-schwarz
362;HGS3150;https://www.hygiene-shop.com/abfalleimer-muelleimer/var-papierkorb-feuersicher-30-liter-offen-rot;HGS3150;4030695031504;118.79;https://www.hygiene-shop.com/abfalleimer-muelleimer/var-papierkorb-feuersicher-30-liter-offen-rot
