id;sku;oryginal_url;new_sku;new_ean;new_oryginal_price;new_oryginal_url
414;HGS21092;https://www.hygiene-shop.com/abfalleimer-muelleimer/var-wertstoffsammelgeraet-wsg-85-r-89-liter-antiksilber-einwurfklappe-silber;HGS21092;4030695210923;341.17;https://www.hygiene-shop.com/abfalleimer-muelleimer/var-wertstoffsammelgeraet-wsg-85-r-89-liter-antiksilber-einwurfklappe-silber
415;HGS31001590;https://www.hygiene-shop.com/abfalleimer-muelleimer/v-part-viereckiger-papierkorb-in-kegelform-27-liter-schwarz;HGS31001590;8713631001590;59.01;https://www.hygiene-shop.com/abfalleimer-muelleimer/v-part-viereckiger-papierkorb-in-kegelform-27-liter-schwarz
417;HGS31001385;https://www.hygiene-shop.com/abfalleimer-muelleimer/v-part-viereckiger-papierkorb-in-kegelform-27-liter-braun;HGS31001385;8713631001385;59.01;https://www.hygiene-shop.com/abfalleimer-muelleimer/v-part-viereckiger-papierkorb-in-kegelform-27-liter-braun
419;HGS31001521;https://www.hygiene-shop.com/abfalleimer-muelleimer/v-part-viereckiger-papierkorb-in-kegelform-27-liter-rot;HGS31001521;8713631001521;59.01;https://www.hygiene-shop.com/abfalleimer-muelleimer/v-part-viereckiger-papierkorb-in-kegelform-27-liter-rot
421;HGS3178;https://www.hygiene-shop.com/abfalleimer-muelleimer/var-papierkorb-feuersicher-80-liter-offen-silber;HGS3178;4030695031788;178.48;https://www.hygiene-shop.com/abfalleimer-muelleimer/var-papierkorb-feuersicher-80-liter-offen-silber
423;HGS3171;https://www.hygiene-shop.com/abfalleimer-muelleimer/var-papierkorb-feuersicher-80-liter-offen-blau;HGS3171;4030695031719;178.48;https://www.hygiene-shop.com/abfalleimer-muelleimer/var-papierkorb-feuersicher-80-liter-offen-blau
424;HGS3172;https://www.hygiene-shop.com/abfalleimer-muelleimer/var-papierkorb-feuersicher-80-liter-offen-schwarz;HGS3172;4030695031726;178.48;https://www.hygiene-shop.com/abfalleimer-muelleimer/var-papierkorb-feuersicher-80-liter-offen-schwarz
425;HGS3173;https://www.hygiene-shop.com/abfalleimer-muelleimer/var-papierkorb-feuersicher-80-liter-offen-grau;HGS3173;4030695031733;178.48;https://www.hygiene-shop.com/abfalleimer-muelleimer/var-papierkorb-feuersicher-80-liter-offen-grau
426;HGS3175;https://www.hygiene-shop.com/abfalleimer-muelleimer/var-papierkorb-feuersicher-80-liter-offen-weiss;HGS3175;4030695031757;178.48;https://www.hygiene-shop.com/abfalleimer-muelleimer/var-papierkorb-feuersicher-80-liter-offen-weiss
429;HGS55378645;https://www.hygiene-shop.com/kosmetikeimer/brabantia-touch-bin-kosmetik-wandabfalleimer-3-liter-edelstahl-edelstahl-matt-afp-beschichtet;HGS55378645;8710755378645;99.20;https://www.hygiene-shop.com/kosmetikeimer/brabantia-touch-bin-kosmetik-wandabfalleimer-3-liter-edelstahl-edelstahl-matt-afp-beschichtet
430;HGS55378928;https://www.hygiene-shop.com/abfalleimer-muelleimer/brabantia-edelstahl-papierkorb-flammenloeschend-30-liter-offen-edelstahl-matt-gebuerstet;HGS55378621;8710755378621;140.80;https://www.hygiene-shop.com/abfalleimer-muelleimer/brabantia-edelstahl-papierkorb-flammenloeschend-30-liter-offen-edelstahl-matt-gebuerstet
431;HGS3335;https://www.hygiene-shop.com/wandaschenbecher/var-wandascher-wh-10-600-ml-silber;HGS3335;4030695033355;52.80;https://www.hygiene-shop.com/wandaschenbecher/var-wandascher-wh-10-600-ml-silber
433;HGS3197;https://www.hygiene-shop.com/abfalleimer-muelleimer/var-papierkorb-feuersicher-110-liter-offen-edelstahl-1-stueck;HGS3184;4030695031849;378.99;https://www.hygiene-shop.com/abfalleimer-muelleimer/var-papierkorb-feuersicher-110-liter-offen-edelstahl-1-stueck
435;HGS21141;https://www.hygiene-shop.com/abfalleimer-muelleimer/var-wertstoffsammelgeraet-wsg-85-s-89-liter-silber-einwurfklappe-blau;HGS21141;4030695211418;299.86;https://www.hygiene-shop.com/abfalleimer-muelleimer/var-wertstoffsammelgeraet-wsg-85-s-89-liter-silber-einwurfklappe-blau
437;HGS21452;https://www.hygiene-shop.com/muelltrennsysteme/var-wertstoffsammler-wsg-69-kts-70-liter-einwurfklappe-anthrazit;HGS21052;4030695210527;411.01;https://www.hygiene-shop.com/muelltrennsysteme/var-wertstoffsammler-wsg-69-kts-70-liter-einwurfklappe-anthrazit
440;HGS43073;https://www.hygiene-shop.com/abfalleimer-muelleimer/var-abfallsammler-mit-fusspedal-22-liter-weiss;HGS43073;4030695430734;174.03;https://www.hygiene-shop.com/abfalleimer-muelleimer/var-abfallsammler-mit-fusspedal-22-liter-weiss
441;HGS43070;https://www.hygiene-shop.com/abfalleimer-muelleimer/var-abfallsammler-mit-fusspedal-22-liter-rot;HGS43070;4030695430703;174.03;https://www.hygiene-shop.com/abfalleimer-muelleimer/var-abfallsammler-mit-fusspedal-22-liter-rot
442;HGS43071;https://www.hygiene-shop.com/abfalleimer-muelleimer/var-abfallsammler-mit-fusspedal-22-liter-silber;HGS43071;4030695430710;174.03;https://www.hygiene-shop.com/abfalleimer-muelleimer/var-abfallsammler-mit-fusspedal-22-liter-silber
444;HGS43077;https://www.hygiene-shop.com/abfalleimer-muelleimer/var-abfallsammler-mit-fusspedal-22-liter-edelstahl-glaenzend-poliert;HGS43077;4030695430772;217.13;https://www.hygiene-shop.com/abfalleimer-muelleimer/var-abfallsammler-mit-fusspedal-22-liter-edelstahl-glaenzend-poliert
445;HGS31719211;https://www.hygiene-shop.com/abfalleimer-muelleimer/vepa-bins-metro-dome-abfallhaelter-100-liter-mit-2-einwurfoeffnungen-schwarz-gelb;HGS31719211;8713631719211;475.33;https://www.hygiene-shop.com/abfalleimer-muelleimer/vepa-bins-metro-dome-abfallhaelter-100-liter-mit-2-einwurfoeffnungen-schwarz-gelb
446;HGS55112881;https://www.hygiene-shop.com/abfalleimer-muelleimer/brabantia-touch-new-abfallbehaelter-40-liter-edelstahl-glaenzend-poliert;HGS55112881;8710755112881;249.55;https://www.hygiene-shop.com/abfalleimer-muelleimer/brabantia-touch-new-abfallbehaelter-40-liter-edelstahl-glaenzend-poliert
447;HGS55114809;https://www.hygiene-shop.com/abfalleimer-muelleimer/brabantia-touch-new-abfallbehaelter-40-liter-edelstahl-matt-afp-beschichtet;HGS55114809;8710755114809;272.70;https://www.hygiene-shop.com/abfalleimer-muelleimer/brabantia-touch-new-abfallbehaelter-40-liter-edelstahl-matt-afp-beschichtet
448;HGS55114847;https://www.hygiene-shop.com/abfalleimer-muelleimer/brabantia-touch-new-abfallbehaelter-40-liter-edelstahl-schwarz;HGS55114847;8710755114847;257.09;https://www.hygiene-shop.com/abfalleimer-muelleimer/brabantia-touch-new-abfallbehaelter-40-liter-edelstahl-schwarz
450;HGS0619-220;https://www.hygiene-shop.com/abfalleimer-muelleimer/hailo-oeko-uno-plus-m-tretmuelleimer-17-liter-silber-grau;HGS0619-220;4007126016300;105.15;https://www.hygiene-shop.com/abfalleimer-muelleimer/hailo-oeko-uno-plus-m-tretmuelleimer-17-liter-silber-grau
451;HGS0619-200;https://www.hygiene-shop.com/abfalleimer-muelleimer/hailo-oeko-uno-plus-m-tretmuelleimer-17-liter-edelstahl-hochglanz-poliert;HGS0619-200;4007126016294;107.83;https://www.hygiene-shop.com/abfalleimer-muelleimer/hailo-oeko-uno-plus-m-tretmuelleimer-17-liter-edelstahl-hochglanz-poliert
452;HGS0619-230;https://www.hygiene-shop.com/abfalleimer-muelleimer/hailo-oeko-uno-plus-m-tretmuelleimer-17-liter-weiss;HGS0619-230;4007126016317;105.15;https://www.hygiene-shop.com/abfalleimer-muelleimer/hailo-oeko-uno-plus-m-tretmuelleimer-17-liter-weiss
454;HGS43102;https://www.hygiene-shop.com/abfalleimer-muelleimer/var-abfallsammler-ohne-fusspedal-40-liter-schwarz;HGS43102;4030695431021;191.78;https://www.hygiene-shop.com/abfalleimer-muelleimer/var-abfallsammler-ohne-fusspedal-40-liter-schwarz
455;HGS43100;https://www.hygiene-shop.com/abfalleimer-muelleimer/var-abfallsammler-ohne-fusspedal-40-liter-rot;HGS43100;4030695431007;191.78;https://www.hygiene-shop.com/abfalleimer-muelleimer/var-abfallsammler-ohne-fusspedal-40-liter-rot
456;HGS43101;https://www.hygiene-shop.com/abfalleimer-muelleimer/var-abfallsammler-ohne-fusspedal-40-liter-silber;HGS43101;4030695431014;191.78;https://www.hygiene-shop.com/abfalleimer-muelleimer/var-abfallsammler-ohne-fusspedal-40-liter-silber
458;HGS43107;https://www.hygiene-shop.com/abfalleimer-muelleimer/var-abfallsammler-ohne-fusspedal-40-liter-edelstahl-glaenzend-poliert;HGS43107;4030695431076;271.25;https://www.hygiene-shop.com/abfalleimer-muelleimer/var-abfallsammler-ohne-fusspedal-40-liter-edelstahl-glaenzend-poliert
459;HGS769048;https://www.hygiene-shop.com/abfalleimer-muelleimer/wagner-ewar-wp-180-abfallbehaelter-36-liter-edelstahl-matt-gebuerstet;HGS769048;4250674814007;749.95;https://www.hygiene-shop.com/abfalleimer-muelleimer/wagner-ewar-wp-180-abfallbehaelter-36-liter-edelstahl-matt-gebuerstet
461;HGS1883566;https://www.hygiene-shop.com/abfalleimer-muelleimer/rubbermaid-slim-jim-step-on-abfallbehaelter-50-liter-front-step-rot;HGS1883566;86876224108;182.61;https://www.hygiene-shop.com/abfalleimer-muelleimer/rubbermaid-slim-jim-step-on-abfallbehaelter-50-liter-front-step-rot
463;HGS1883557;https://www.hygiene-shop.com/abfalleimer-muelleimer/rubbermaid-slim-jim-step-on-abfallbehaelter-50-liter-front-step-weiss;HGS1883557;86876224016;182.61;https://www.hygiene-shop.com/abfalleimer-muelleimer/rubbermaid-slim-jim-step-on-abfallbehaelter-50-liter-front-step-weiss
464;HGS1883575;https://www.hygiene-shop.com/abfalleimer-muelleimer/rubbermaid-slim-jim-step-on-abfallbehaelter-50-liter-front-step-gelb;HGS1883575;86876224191;182.61;https://www.hygiene-shop.com/abfalleimer-muelleimer/rubbermaid-slim-jim-step-on-abfallbehaelter-50-liter-front-step-gelb
466;HGS1883611;https://www.hygiene-shop.com/abfalleimer-muelleimer/rubbermaid-slim-jim-step-on-abfallbehaelter-50-liter-front-step-schwarz;HGS1883611;86876224559;182.61;https://www.hygiene-shop.com/abfalleimer-muelleimer/rubbermaid-slim-jim-step-on-abfallbehaelter-50-liter-front-step-schwarz
467;HGS43120;https://www.hygiene-shop.com/abfalleimer-muelleimer/var-abfallsammler-ohne-fusspedal-52-liter-rot;HGS43120;4030695431205;217.04;https://www.hygiene-shop.com/abfalleimer-muelleimer/var-abfallsammler-ohne-fusspedal-52-liter-rot
468;HGS43121;https://www.hygiene-shop.com/abfalleimer-muelleimer/var-abfallsammler-ohne-fusspedal-52-liter-silber;HGS43121;4030695431212;217.04;https://www.hygiene-shop.com/abfalleimer-muelleimer/var-abfallsammler-ohne-fusspedal-52-liter-silber
471;HGS43127;https://www.hygiene-shop.com/abfalleimer-muelleimer/var-abfallsammler-ohne-fusspedal-52-liter-edelstahl-glaenzend-poliert;HGS43127;4030695431274;320.67;https://www.hygiene-shop.com/abfalleimer-muelleimer/var-abfallsammler-ohne-fusspedal-52-liter-edelstahl-glaenzend-poliert
472;HGS21110;https://www.hygiene-shop.com/abfalleimer-muelleimer/var-wertstoffsammelgeraet-wsg-40-s-43-liter-antiksilber-einwurfklappe-gelb;HGS21110;4030695211104;234.03;https://www.hygiene-shop.com/abfalleimer-muelleimer/var-wertstoffsammelgeraet-wsg-40-s-43-liter-antiksilber-einwurfklappe-gelb
474;HGS21112;https://www.hygiene-shop.com/abfalleimer-muelleimer/var-wertstoffsammelgeraet-wsg-40-s-43-liter-antiksilber-einwurfklappe-silber;HGS21112;4030695211128;234.03;https://www.hygiene-shop.com/abfalleimer-muelleimer/var-wertstoffsammelgeraet-wsg-40-s-43-liter-antiksilber-einwurfklappe-silber
475;HGS43090;https://www.hygiene-shop.com/abfalleimer-muelleimer/var-abfallsammler-mit-fusspedal-33-liter-rot;HGS43090;4030695430901;184.80;https://www.hygiene-shop.com/abfalleimer-muelleimer/var-abfallsammler-mit-fusspedal-33-liter-rot
477;HGS43092;https://www.hygiene-shop.com/abfalleimer-muelleimer/var-abfallsammler-mit-fusspedal-33-liter-schwarz;HGS43092;4030695430925;184.80;https://www.hygiene-shop.com/abfalleimer-muelleimer/var-abfallsammler-mit-fusspedal-33-liter-schwarz
479;HGS43097;https://www.hygiene-shop.com/abfalleimer-muelleimer/var-abfallsammler-mit-fusspedal-33-liter-edelstahl-glaenzend-poliert;HGS43097;4030695430970;257.25;https://www.hygiene-shop.com/abfalleimer-muelleimer/var-abfallsammler-mit-fusspedal-33-liter-edelstahl-glaenzend-poliert
480;HGS31002443;https://www.hygiene-shop.com/abfalleimer-muelleimer/vepa-bins-carro-flame-muelleimer-flammenloeschend-110-liter-offen-grau-schwarz;HGS31002443;8713631002443;386.51;https://www.hygiene-shop.com/abfalleimer-muelleimer/vepa-bins-carro-flame-muelleimer-flammenloeschend-110-liter-offen-grau-schwarz
481;HGS21081;https://www.hygiene-shop.com/abfalleimer-muelleimer/var-wertstoffsammelgeraet-wsg-40-r-43-liter-silber-einwurfklappe-blau;HGS21081;4030695210817;279.79;https://www.hygiene-shop.com/abfalleimer-muelleimer/var-wertstoffsammelgeraet-wsg-40-r-43-liter-silber-einwurfklappe-blau
482;HGS21080;https://www.hygiene-shop.com/abfalleimer-muelleimer/var-wertstoffsammelgeraet-wsg-40-r-43-liter-silber-einwurfklappe-gelb;HGS21080;4030695210800;279.79;https://www.hygiene-shop.com/abfalleimer-muelleimer/var-wertstoffsammelgeraet-wsg-40-r-43-liter-silber-einwurfklappe-gelb
484;HGS43131;https://www.hygiene-shop.com/abfalleimer-muelleimer/var-abfallsammler-mit-fusspedal-52-liter-silber;HGS43131;4030695431311;231.92;https://www.hygiene-shop.com/abfalleimer-muelleimer/var-abfallsammler-mit-fusspedal-52-liter-silber
485;HGS43130;https://www.hygiene-shop.com/abfalleimer-muelleimer/var-abfallsammler-mit-fusspedal-52-liter-rot;HGS43130;4030695431304;231.92;https://www.hygiene-shop.com/abfalleimer-muelleimer/var-abfallsammler-mit-fusspedal-52-liter-rot
488;HGS43137;https://www.hygiene-shop.com/abfalleimer-muelleimer/var-abfallsammler-mit-fusspedal-52-liter-edelstahl-glaenzend-poliert;HGS43137;4030695431373;337.76;https://www.hygiene-shop.com/abfalleimer-muelleimer/var-abfallsammler-mit-fusspedal-52-liter-edelstahl-glaenzend-poliert
489;HGS73181458;https://www.hygiene-shop.com/abfalleimer-muelleimer/vepa-bins-feuerfester-papierkorb-mit-aluminiumeinsatz-13-liter-offen-grau;HGS73181458;4012473181458;64.77;https://www.hygiene-shop.com/abfalleimer-muelleimer/vepa-bins-feuerfester-papierkorb-mit-aluminiumeinsatz-13-liter-offen-grau
490;HGS769047;https://www.hygiene-shop.com/abfalleimer-muelleimer/wagner-ewar-wp-181-abfallbehaelter-36-liter-edelstahl-matt-gebuerstet;HGS769047;4250674814038;607.01;https://www.hygiene-shop.com/abfalleimer-muelleimer/wagner-ewar-wp-181-abfallbehaelter-36-liter-edelstahl-matt-gebuerstet
492;HGS43110;https://www.hygiene-shop.com/abfalleimer-muelleimer/var-abfallsammler-mit-fusspedal-40-liter-rot;HGS43110;4030695431106;214.02;https://www.hygiene-shop.com/abfalleimer-muelleimer/var-abfallsammler-mit-fusspedal-40-liter-rot
494;HGS43112;https://www.hygiene-shop.com/abfalleimer-muelleimer/var-abfallsammler-mit-fusspedal-40-liter-schwarz;HGS43112;4030695431120;214.02;https://www.hygiene-shop.com/abfalleimer-muelleimer/var-abfallsammler-mit-fusspedal-40-liter-schwarz
496;HGS43117;https://www.hygiene-shop.com/abfalleimer-muelleimer/var-abfallsammler-mit-fusspedal-40-liter-edelstahl-glaenzend-poliert;HGS43117;4030695431175;297.64;https://www.hygiene-shop.com/abfalleimer-muelleimer/var-abfallsammler-mit-fusspedal-40-liter-edelstahl-glaenzend-poliert
497;HGS3144;https://www.hygiene-shop.com/abfalleimer-muelleimer/var-papierkorb-feuersicher-15-liter-offen-edelstahl;HGS3144;4030695031443;146.24;https://www.hygiene-shop.com/abfalleimer-muelleimer/var-papierkorb-feuersicher-15-liter-offen-edelstahl
505;HGS31667611;https://www.hygiene-shop.com/abfalleimer-muelleimer/eko-belle-deluxe-tretmuelleimer-12-liter-matt-schwarz;HGS31667611;8713631667611;73.41;https://www.hygiene-shop.com/abfalleimer-muelleimer/eko-belle-deluxe-tretmuelleimer-12-liter-matt-schwarz
507;HGS1883573;https://www.hygiene-shop.com/abfalleimer-muelleimer/rubbermaid-slim-jim-step-on-abfallbehaelter-30-liter-front-step-gelb;HGS1883573;86876224177;149.65;https://www.hygiene-shop.com/abfalleimer-muelleimer/rubbermaid-slim-jim-step-on-abfallbehaelter-30-liter-front-step-gelb
509;HGS1883555;https://www.hygiene-shop.com/abfalleimer-muelleimer/rubbermaid-slim-jim-step-on-abfallbehaelter-30-liter-front-step-weiss;HGS1883555;86876223996;149.65;https://www.hygiene-shop.com/abfalleimer-muelleimer/rubbermaid-slim-jim-step-on-abfallbehaelter-30-liter-front-step-weiss
512;HGS43042;https://www.hygiene-shop.com/abfalleimer-muelleimer/var-tretabfalleimer-20-liter-anthrazit;HGS43042;4030695430420;85.19;https://www.hygiene-shop.com/abfalleimer-muelleimer/var-tretabfalleimer-20-liter-anthrazit
514;HGS43043;https://www.hygiene-shop.com/abfalleimer-muelleimer/var-tretabfalleimer-20-liter-edelstahl-glaenzend-poliert;HGS43043;4030695430437;94.30;https://www.hygiene-shop.com/abfalleimer-muelleimer/var-tretabfalleimer-20-liter-edelstahl-glaenzend-poliert
515;HGSFG843088BEIG;https://www.hygiene-shop.com/abfalleimer-muelleimer/rubbermaid-ranger-abfallbehaelter-132-liter-mit-2-einwurfklappen-beige;HGSFG843088BEIG;86876187243;545.88;https://www.hygiene-shop.com/abfalleimer-muelleimer/rubbermaid-ranger-abfallbehaelter-132-liter-mit-2-einwurfklappen-beige
516;HGSFG843088BLA;https://www.hygiene-shop.com/abfalleimer-muelleimer/rubbermaid-ranger-abfallbehaelter-132-liter-mit-2-einwurfklappen-schwarz;HGSFG843088BLA;86876187960;545.88;https://www.hygiene-shop.com/abfalleimer-muelleimer/rubbermaid-ranger-abfallbehaelter-132-liter-mit-2-einwurfklappen-schwarz
517;HGS43082;https://www.hygiene-shop.com/abfalleimer-muelleimer/var-abfallsammler-ohne-fusspedal-33-liter-schwarz;HGS43082;4030695430826;170.80;https://www.hygiene-shop.com/abfalleimer-muelleimer/var-abfallsammler-ohne-fusspedal-33-liter-schwarz
518;HGS43080;https://www.hygiene-shop.com/abfalleimer-muelleimer/var-abfallsammler-ohne-fusspedal-33-liter-rot;HGS43080;4030695430802;170.80;https://www.hygiene-shop.com/abfalleimer-muelleimer/var-abfallsammler-ohne-fusspedal-33-liter-rot
521;HGS43087;https://www.hygiene-shop.com/abfalleimer-muelleimer/var-abfallsammler-ohne-fusspedal-33-liter-edelstahl-glaenzend-poliert;HGS43087;4030695430871;238.93;https://www.hygiene-shop.com/abfalleimer-muelleimer/var-abfallsammler-ohne-fusspedal-33-liter-edelstahl-glaenzend-poliert
522;HGS11030;https://www.hygiene-shop.com/abfalleimer-muelleimer/mediclinics-edelstahl-abfallbehaelter-40-liter-offen-ppa4279-weiss;HGS11030;8435265866191;192.22;https://www.hygiene-shop.com/abfalleimer-muelleimer/mediclinics-edelstahl-abfallbehaelter-40-liter-offen-ppa4279-weiss
524;HGS11032;https://www.hygiene-shop.com/abfalleimer-muelleimer/mediclinics-edelstahl-abfallbehaelter-40-liter-offen-ppa4279-edelstahl-matt-gebuerstet;HGS11032;8435265866245;277.89;https://www.hygiene-shop.com/abfalleimer-muelleimer/mediclinics-edelstahl-abfallbehaelter-40-liter-offen-ppa4279-edelstahl-matt-gebuerstet
525;HGS11033;https://www.hygiene-shop.com/abfalleimer-muelleimer/mediclinics-edelstahl-abfallbehaelter-40-liter-offen-ppa4279-schwarz;HGS11033;8435265866207;192.22;https://www.hygiene-shop.com/abfalleimer-muelleimer/mediclinics-edelstahl-abfallbehaelter-40-liter-offen-ppa4279-schwarz
526;HGS73182103;https://www.hygiene-shop.com/abfalleimer-muelleimer/vepa-bins-feuerfester-papierkorb-20-liter-offen-grau;HGS73182103;4012473182103;56.22;https://www.hygiene-shop.com/abfalleimer-muelleimer/vepa-bins-feuerfester-papierkorb-20-liter-offen-grau
527;HGS31023622;https://www.hygiene-shop.com/abfalleimer-muelleimer/v-part-feuerloeschender-papierkorb-200-liter-offen-aluminium-schwarz;HGS31023622;8713631023622;420.09;https://www.hygiene-shop.com/abfalleimer-muelleimer/v-part-feuerloeschender-papierkorb-200-liter-offen-aluminium-schwarz
528;HGS1883455;https://www.hygiene-shop.com/abfalleimer-muelleimer/rubbermaid-slim-jim-step-on-abfallbehaelter-15-liter-front-step-beige;HGS1883455;86876223897;135.09;https://www.hygiene-shop.com/abfalleimer-muelleimer/rubbermaid-slim-jim-step-on-abfallbehaelter-15-liter-front-step-beige
529;HGS1883554;https://www.hygiene-shop.com/abfalleimer-muelleimer/rubbermaid-slim-jim-step-on-abfallbehaelter-15-liter-front-step-weiss;HGS1883554;86876223989;135.09;https://www.hygiene-shop.com/abfalleimer-muelleimer/rubbermaid-slim-jim-step-on-abfallbehaelter-15-liter-front-step-weiss
531;HGS21000;https://www.hygiene-shop.com/abfalleimer-muelleimer/var-wertstoffsammelgeraet-wsg-55-r-60-liter-antiksilber-einwurfklappe-gelb;HGS21000;4030695210008;310.89;https://www.hygiene-shop.com/abfalleimer-muelleimer/var-wertstoffsammelgeraet-wsg-55-r-60-liter-antiksilber-einwurfklappe-gelb
533;HGS21002;https://www.hygiene-shop.com/abfalleimer-muelleimer/var-wertstoffsammelgeraet-wsg-55-r-60-liter-antiksilber-einwurfklappe-silber;HGS21002;4030695210022;310.89;https://www.hygiene-shop.com/abfalleimer-muelleimer/var-wertstoffsammelgeraet-wsg-55-r-60-liter-antiksilber-einwurfklappe-silber
534;HGS21071;https://www.hygiene-shop.com/abfalleimer-muelleimer/var-wertstoffsammelgeraet-wsg-40-r-43-liter-antiksilber-einwurfklappe-blau;HGS21071;4030695210718;279.79;https://www.hygiene-shop.com/abfalleimer-muelleimer/var-wertstoffsammelgeraet-wsg-40-r-43-liter-antiksilber-einwurfklappe-blau
535;HGS21070;https://www.hygiene-shop.com/abfalleimer-muelleimer/var-wertstoffsammelgeraet-wsg-40-r-43-liter-antiksilber-einwurfklappe-gelb;HGS21070;4030695210701;279.79;https://www.hygiene-shop.com/abfalleimer-muelleimer/var-wertstoffsammelgeraet-wsg-40-r-43-liter-antiksilber-einwurfklappe-gelb
536;HGS21072;https://www.hygiene-shop.com/abfalleimer-muelleimer/var-wertstoffsammelgeraet-wsg-40-r-43-liter-antiksilber-einwurfklappe-silber;HGS21072;4030695210725;279.79;https://www.hygiene-shop.com/abfalleimer-muelleimer/var-wertstoffsammelgeraet-wsg-40-r-43-liter-antiksilber-einwurfklappe-silber
537;HGS11902;https://www.hygiene-shop.com/muelltrennsysteme/var-wertstoffsammelgeraet-wsg-69-liter-einwurfklappe-blau;HGS11902;4030695119028;400.92;https://www.hygiene-shop.com/muelltrennsysteme/var-wertstoffsammelgeraet-wsg-69-liter-einwurfklappe-blau
538;HGS11921;https://www.hygiene-shop.com/abfalleimer-muelleimer/var-piktogramm-aufklebersatz-7-fach-1-set;HGS1951;4030695019519;48.10;https://www.hygiene-shop.com/abfalleimer-muelleimer/var-piktogramm-aufklebersatz-7-fach-1-set
542;HGS727250;https://www.hygiene-shop.com/abfalleimer-muelleimer/wagner-ewar-wp-179-1-hygiene-abfallbehaelter-4-liter-mit-sichtschleuse-edelstahl-matt-gebuerstet;HGS727250;4250674813949;285.77;https://www.hygiene-shop.com/abfalleimer-muelleimer/wagner-ewar-wp-179-1-hygiene-abfallbehaelter-4-liter-mit-sichtschleuse-edelstahl-matt-gebuerstet
543;HGS727548;https://www.hygiene-shop.com/abfalleimer-muelleimer/wagner-ewar-wp-134-abfallbehaelter-11-liter-zur-unterputzmontage-edelstahl-matt-gebuerstet;HGS727548;4250674812669;398.83;https://www.hygiene-shop.com/abfalleimer-muelleimer/wagner-ewar-wp-134-abfallbehaelter-11-liter-zur-unterputzmontage-edelstahl-matt-gebuerstet
544;HGSFG917188BLA;https://www.hygiene-shop.com/abfalleimer-muelleimer/rubbermaid-ranger-abfallbehaelter-170-liter-mit-2-einwurfklappen-schwarz;HGSFG917188BLA;86876187250;597.87;https://www.hygiene-shop.com/abfalleimer-muelleimer/rubbermaid-ranger-abfallbehaelter-170-liter-mit-2-einwurfklappen-schwarz
546;HGS21151;https://www.hygiene-shop.com/abfalleimer-muelleimer/var-wertstoffsammelgeraet-wsg-75-s-mit-pedal-75-liter-verzinkter-stahl;HGS21151;4030695211517;571.87;https://www.hygiene-shop.com/abfalleimer-muelleimer/var-wertstoffsammelgeraet-wsg-75-s-mit-pedal-75-liter-verzinkter-stahl
547;HGS21154;https://www.hygiene-shop.com/abfalleimer-muelleimer/var-wertstoffsammelgeraet-wsg-75-s-mit-pedal-75-liter-edelstahl-matt-gebuerstet;HGS21154;4030695211548;889.64;https://www.hygiene-shop.com/abfalleimer-muelleimer/var-wertstoffsammelgeraet-wsg-75-s-mit-pedal-75-liter-edelstahl-matt-gebuerstet
548;HGS21101;https://www.hygiene-shop.com/abfalleimer-muelleimer/var-wertstoffsammelgeraet-wsg-85-r-89-liter-silber-einwurfklappe-blau;HGS21101;4030695211012;338.95;https://www.hygiene-shop.com/abfalleimer-muelleimer/var-wertstoffsammelgeraet-wsg-85-r-89-liter-silber-einwurfklappe-blau
549;HGS21100;https://www.hygiene-shop.com/abfalleimer-muelleimer/var-wertstoffsammelgeraet-wsg-85-r-89-liter-silber-einwurfklappe-gelb;HGS21100;4030695211005;338.95;https://www.hygiene-shop.com/abfalleimer-muelleimer/var-wertstoffsammelgeraet-wsg-85-r-89-liter-silber-einwurfklappe-gelb
551;HGS727670;https://www.hygiene-shop.com/abfalleimer-muelleimer/wagner-ewar-pp-151-abfallbehaelter-60-liter-edelstahl-matt-gebuerstet;HGS727670;4250674816971;217.09;https://www.hygiene-shop.com/abfalleimer-muelleimer/wagner-ewar-pp-151-abfallbehaelter-60-liter-edelstahl-matt-gebuerstet
552;HGS21031;https://www.hygiene-shop.com/abfalleimer-muelleimer/var-wertstoffsammelgeraet-wsg-55-s-60-liter-silber-einwurfklappe-blau;HGS21031;4030695210312;254.47;https://www.hygiene-shop.com/abfalleimer-muelleimer/var-wertstoffsammelgeraet-wsg-55-s-60-liter-silber-einwurfklappe-blau
553;HGS21030;https://www.hygiene-shop.com/abfalleimer-muelleimer/var-wertstoffsammelgeraet-wsg-55-s-60-liter-silber-einwurfklappe-gelb;HGS21030;4030695210305;254.47;https://www.hygiene-shop.com/abfalleimer-muelleimer/var-wertstoffsammelgeraet-wsg-55-s-60-liter-silber-einwurfklappe-gelb
555;HGS19127391;https://www.hygiene-shop.com/abfalleimer-muelleimer/wesco-push-two-muelltrenner-2-x-25-liter;HGS19127391;4004519127391;282.73;https://www.hygiene-shop.com/abfalleimer-muelleimer/wesco-push-two-muelltrenner-2-x-25-liter
560;HGS31667536;https://www.hygiene-shop.com/muelltrennsysteme/eko-e-cube-recycling-tretmuelltrenner-edelstahl-1x28-und-1x18-liter-edelstahl-matt-schwarz-afp-beschichtet;HGS31667536;8713631667536;181.77;https://www.hygiene-shop.com/muelltrennsysteme/eko-e-cube-recycling-tretmuelltrenner-edelstahl-1x28-und-1x18-liter-edelstahl-matt-schwarz-afp-beschichtet
